#    L    TT             EE             BB             TE          
   739   0.218387E+04   0.135320E+02   0.778911E-05  -0.874211E+02
   740   0.218771E+04   0.133396E+02   0.775106E-05  -0.860992E+02
   741   0.219144E+04   0.131498E+02   0.771333E-05  -0.847541E+02
   742   0.219498E+04   0.129663E+02   0.767597E-05  -0.833793E+02
   743   0.219833E+04   0.127869E+02   0.763900E-05  -0.819902E+02
   744   0.220158E+04   0.126102E+02   0.760245E-05  -0.805730E+02
   745   0.220456E+04   0.124377E+02   0.756635E-05  -0.791505E+02
   746   0.220729E+04   0.122701E+02   0.753074E-05  -0.776866E+02
   747   0.220983E+04   0.121060E+02   0.749566E-05  -0.762191E+02
   748   0.221227E+04   0.119477E+02   0.746112E-05  -0.747340E+02
   749   0.221452E+04   0.117922E+02   0.742716E-05  -0.732395E+02
   750   0.221652E+04   0.116434E+02   0.739382E-05  -0.717216E+02
   751   0.221833E+04   0.114988E+02   0.736113E-05  -0.701883E+02
   752   0.221997E+04   0.113608E+02   0.732906E-05  -0.686328E+02
   753   0.222136E+04   0.112262E+02   0.729763E-05  -0.670702E+02
   754   0.222250E+04   0.110979E+02   0.726683E-05  -0.654863E+02
   755   0.222356E+04   0.109742E+02   0.723663E-05  -0.638961E+02
   756   0.222423E+04   0.108559E+02   0.720704E-05  -0.622926E+02
   757   0.222490E+04   0.107435E+02   0.717805E-05  -0.606689E+02
   758   0.222519E+04   0.106355E+02   0.714964E-05  -0.590328E+02
   759   0.222540E+04   0.105325E+02   0.712182E-05  -0.573921E+02
   760   0.222533E+04   0.104350E+02   0.709456E-05  -0.557398E+02
   761   0.222504E+04   0.103431E+02   0.706787E-05  -0.540763E+02
   762   0.222469E+04   0.102566E+02   0.704174E-05  -0.524020E+02
   763   0.222399E+04   0.101761E+02   0.701615E-05  -0.507172E+02
   764   0.222316E+04   0.101000E+02   0.699110E-05  -0.490299E+02
   765   0.222206E+04   0.100291E+02   0.696658E-05  -0.473255E+02
   766   0.222084E+04   0.996450E+01   0.694258E-05  -0.456193E+02
   767   0.221936E+04   0.990553E+01   0.691910E-05  -0.439044E+02
   768   0.221770E+04   0.985130E+01   0.689612E-05  -0.421736E+02
   769   0.221586E+04   0.980168E+01   0.687363E-05  -0.404497E+02
   770   0.221376E+04   0.975881E+01   0.685164E-05  -0.387182E+02
   771   0.221150E+04   0.972108E+01   0.683012E-05  -0.369794E+02
   772   0.220900E+04   0.968913E+01   0.680908E-05  -0.352265E+02
   773   0.220633E+04   0.966285E+01   0.678849E-05  -0.334820E+02
   774   0.220343E+04   0.964211E+01   0.676837E-05  -0.317390E+02
   775   0.220045E+04   0.962683E+01   0.674869E-05  -0.299904E+02
   776   0.219710E+04   0.961762E+01   0.672944E-05  -0.282440E+02
   777   0.219361E+04   0.961363E+01   0.671063E-05  -0.264929E+02
   778   0.219012E+04   0.961550E+01   0.669224E-05  -0.247374E+02
   779   0.218619E+04   0.962312E+01   0.667426E-05  -0.229927E+02
   780   0.218214E+04   0.963489E+01   0.665668E-05  -0.212445E+02
   781   0.217795E+04   0.965440E+01   0.663950E-05  -0.195080E+02
   782   0.217349E+04   0.967859E+01   0.662271E-05  -0.177835E+02
   783   0.216892E+04   0.970883E+01   0.660630E-05  -0.160493E+02
   784   0.216415E+04   0.974499E+01   0.659026E-05  -0.143205E+02
   785   0.215912E+04   0.978625E+01   0.657459E-05  -0.126050E+02
   786   0.215399E+04   0.983321E+01   0.655926E-05  -0.108735E+02
   787   0.214860E+04   0.988653E+01   0.654429E-05  -0.916355E+01
   788   0.214304E+04   0.994459E+01   0.652965E-05  -0.746808E+01
   789   0.213732E+04   0.100073E+02   0.651534E-05  -0.578751E+01
   790   0.213150E+04   0.100782E+02   0.650135E-05  -0.410739E+01
   791   0.212544E+04   0.101536E+02   0.648767E-05  -0.243555E+01
   792   0.211924E+04   0.102355E+02   0.647430E-05  -0.787244E+00
   793   0.211280E+04   0.103238E+02   0.646122E-05   0.859404E+00
   794   0.210615E+04   0.104177E+02   0.644843E-05   0.248171E+01
   795   0.209935E+04   0.105164E+02   0.643592E-05   0.409413E+01
   796   0.209256E+04   0.106218E+02   0.642369E-05   0.568140E+01
   797   0.208541E+04   0.107318E+02   0.641171E-05   0.725798E+01
   798   0.207813E+04   0.108483E+02   0.639999E-05   0.880860E+01
   799   0.207072E+04   0.109707E+02   0.638851E-05   0.103403E+02
   800   0.206320E+04   0.110979E+02   0.637727E-05   0.118527E+02
   801   0.205548E+04   0.112314E+02   0.636626E-05   0.133380E+02
   802   0.204750E+04   0.113703E+02   0.635547E-05   0.148189E+02
   803   0.203955E+04   0.115138E+02   0.634488E-05   0.162587E+02
   804   0.203135E+04   0.116638E+02   0.633448E-05   0.176874E+02
   805   0.202313E+04   0.118187E+02   0.632426E-05   0.190908E+02
   806   0.201465E+04   0.119785E+02   0.631422E-05   0.204691E+02
   807   0.200600E+04   0.121443E+02   0.630432E-05   0.218228E+02
   808   0.199719E+04   0.123155E+02   0.629457E-05   0.231598E+02
   809   0.198836E+04   0.124917E+02   0.628495E-05   0.244657E+02
   810   0.197929E+04   0.126729E+02   0.627545E-05   0.257557E+02
   811   0.197007E+04   0.128588E+02   0.626605E-05   0.270221E+02
   812   0.196078E+04   0.130509E+02   0.625675E-05   0.282609E+02
   813   0.195133E+04   0.132461E+02   0.624753E-05   0.294732E+02
   814   0.194188E+04   0.134470E+02   0.623838E-05   0.306618E+02
   815   0.193222E+04   0.136522E+02   0.622928E-05   0.318247E+02
   816   0.192235E+04   0.138622E+02   0.622023E-05   0.329625E+02
   817   0.191242E+04   0.140760E+02   0.621122E-05   0.340749E+02
   818   0.190250E+04   0.142952E+02   0.620222E-05   0.351614E+02
   819   0.189238E+04   0.145179E+02   0.619323E-05   0.362219E+02
   820   0.188221E+04   0.147449E+02   0.618424E-05   0.372566E+02
   821   0.187185E+04   0.149751E+02   0.617523E-05   0.382632E+02
   822   0.186144E+04   0.152108E+02   0.616619E-05   0.392435E+02
   823   0.185092E+04   0.154494E+02   0.615711E-05   0.401972E+02
   824   0.184022E+04   0.156925E+02   0.614797E-05   0.411240E+02
   825   0.182956E+04   0.159382E+02   0.613877E-05   0.420220E+02
   826   0.181872E+04   0.161888E+02   0.612950E-05   0.428925E+02
   827   0.180778E+04   0.164417E+02   0.612013E-05   0.437337E+02
   828   0.179690E+04   0.166985E+02   0.611066E-05   0.445467E+02
   829   0.178585E+04   0.169588E+02   0.610107E-05   0.453305E+02
   830   0.177478E+04   0.172219E+02   0.609136E-05   0.460833E+02
   831   0.176363E+04   0.174875E+02   0.608151E-05   0.468069E+02
   832   0.175240E+04   0.177556E+02   0.607150E-05   0.475004E+02
   833   0.174117E+04   0.180266E+02   0.606133E-05   0.481635E+02
   834   0.172979E+04   0.182999E+02   0.605099E-05   0.487965E+02
   835   0.171848E+04   0.185765E+02   0.604045E-05   0.493984E+02
   836   0.170696E+04   0.188543E+02   0.602972E-05   0.499696E+02
   837   0.169553E+04   0.191345E+02   0.601877E-05   0.505091E+02
   838   0.168403E+04   0.194169E+02   0.600759E-05   0.510174E+02
   839   0.167241E+04   0.197008E+02   0.599618E-05   0.514948E+02
   840   0.166088E+04   0.199874E+02   0.598452E-05   0.519395E+02
   841   0.164930E+04   0.202743E+02   0.597259E-05   0.523505E+02
   842   0.163768E+04   0.205621E+02   0.596040E-05   0.527312E+02
   843   0.162609E+04   0.208515E+02   0.594791E-05   0.530760E+02
   844   0.161439E+04   0.211423E+02   0.593512E-05   0.533892E+02
   845   0.160280E+04   0.214328E+02   0.592203E-05   0.536682E+02
   846   0.159125E+04   0.217259E+02   0.590860E-05   0.539129E+02
   847   0.157975E+04   0.220177E+02   0.589485E-05   0.541240E+02
   848   0.156823E+04   0.223103E+02   0.588074E-05   0.543000E+02
   849   0.155661E+04   0.226028E+02   0.586627E-05   0.544419E+02
   850   0.154520E+04   0.228958E+02   0.585143E-05   0.545492E+02
   851   0.153370E+04   0.231884E+02   0.583621E-05   0.546216E+02
   852   0.152226E+04   0.234814E+02   0.582062E-05   0.546596E+02
   853   0.151088E+04   0.237731E+02   0.580467E-05   0.546633E+02
   854   0.149948E+04   0.240651E+02   0.578837E-05   0.546320E+02
   855   0.148807E+04   0.243566E+02   0.577174E-05   0.545676E+02
   856   0.147687E+04   0.246461E+02   0.575480E-05   0.544691E+02
   857   0.146557E+04   0.249358E+02   0.573755E-05   0.543366E+02
   858   0.145434E+04   0.252264E+02   0.572000E-05   0.541709E+02
   859   0.144316E+04   0.255134E+02   0.570218E-05   0.539735E+02
   860   0.143211E+04   0.258005E+02   0.568409E-05   0.537424E+02
   861   0.142104E+04   0.260870E+02   0.566576E-05   0.534784E+02
   862   0.141002E+04   0.263720E+02   0.564718E-05   0.531831E+02
   863   0.139906E+04   0.266564E+02   0.562838E-05   0.528550E+02
   864   0.138816E+04   0.269385E+02   0.560936E-05   0.524958E+02
   865   0.137716E+04   0.272198E+02   0.559015E-05   0.521041E+02
   866   0.136658E+04   0.274996E+02   0.557076E-05   0.516814E+02
   867   0.135584E+04   0.277786E+02   0.555119E-05   0.512279E+02
   868   0.134522E+04   0.280553E+02   0.553147E-05   0.507443E+02
   869   0.133465E+04   0.283304E+02   0.551160E-05   0.502309E+02
   870   0.132413E+04   0.286030E+02   0.549160E-05   0.496876E+02
   871   0.131374E+04   0.288741E+02   0.547148E-05   0.491146E+02
   872   0.130340E+04   0.291434E+02   0.545126E-05   0.485134E+02
   873   0.129310E+04   0.294103E+02   0.543095E-05   0.478834E+02
   874   0.128293E+04   0.296754E+02   0.541055E-05   0.472248E+02
   875   0.127281E+04   0.299365E+02   0.539010E-05   0.465397E+02
   876   0.126273E+04   0.301966E+02   0.536959E-05   0.458277E+02
   877   0.125293E+04   0.304534E+02   0.534905E-05   0.450879E+02
   878   0.124302E+04   0.307068E+02   0.532848E-05   0.443221E+02
   879   0.123331E+04   0.309584E+02   0.530790E-05   0.435310E+02
   880   0.122371E+04   0.312066E+02   0.528733E-05   0.427148E+02
   881   0.121417E+04   0.314506E+02   0.526677E-05   0.418728E+02
   882   0.120474E+04   0.316920E+02   0.524624E-05   0.410065E+02
   883   0.119550E+04   0.319306E+02   0.522575E-05   0.401154E+02
   884   0.118623E+04   0.321643E+02   0.520532E-05   0.392024E+02
   885   0.117708E+04   0.323952E+02   0.518496E-05   0.382656E+02
   886   0.116812E+04   0.326225E+02   0.516468E-05   0.373064E+02
   887   0.115920E+04   0.328448E+02   0.514450E-05   0.363256E+02
   888   0.115054E+04   0.330642E+02   0.512443E-05   0.353235E+02
   889   0.114178E+04   0.332778E+02   0.510448E-05   0.343007E+02
   890   0.113328E+04   0.334885E+02   0.508467E-05   0.332567E+02
   891   0.112497E+04   0.336940E+02   0.506500E-05   0.321946E+02
   892   0.111677E+04   0.338944E+02   0.504550E-05   0.311144E+02
   893   0.110861E+04   0.340910E+02   0.502618E-05   0.300155E+02
   894   0.110071E+04   0.342817E+02   0.500705E-05   0.288987E+02
   895   0.109285E+04   0.344671E+02   0.498812E-05   0.277670E+02
   896   0.108518E+04   0.346479E+02   0.496940E-05   0.266185E+02
   897   0.107761E+04   0.348234E+02   0.495092E-05   0.254553E+02
   898   0.107030E+04   0.349929E+02   0.493268E-05   0.242776E+02
   899   0.106310E+04   0.351570E+02   0.491470E-05   0.230855E+02
   900   0.105602E+04   0.353149E+02   0.489699E-05   0.218812E+02
   901   0.104918E+04   0.354667E+02   0.487956E-05   0.206642E+02
   902   0.104246E+04   0.356125E+02   0.486241E-05   0.194355E+02
   903   0.103576E+04   0.357524E+02   0.484553E-05   0.181948E+02
   904   0.102945E+04   0.358858E+02   0.482893E-05   0.169426E+02
   905   0.102316E+04   0.360143E+02   0.481259E-05   0.156792E+02
   906   0.101704E+04   0.361358E+02   0.479653E-05   0.144050E+02
   907   0.101115E+04   0.362512E+02   0.478072E-05   0.131205E+02
   908   0.100549E+04   0.363607E+02   0.476517E-05   0.118266E+02
   909   0.999904E+03   0.364643E+02   0.474988E-05   0.105225E+02
   910   0.994396E+03   0.365629E+02   0.473483E-05   0.921060E+01
   911   0.989106E+03   0.366537E+02   0.472004E-05   0.788916E+01
   912   0.983957E+03   0.367399E+02   0.470548E-05   0.656005E+01
   913   0.978722E+03   0.368192E+02   0.469117E-05   0.522292E+01
   914   0.973991E+03   0.368926E+02   0.467709E-05   0.387964E+01
   915   0.969241E+03   0.369603E+02   0.466325E-05   0.252987E+01
   916   0.964765E+03   0.370215E+02   0.464963E-05   0.117326E+01
   917   0.960336E+03   0.370780E+02   0.463624E-05  -0.187565E+00
   918   0.956173E+03   0.371276E+02   0.462307E-05  -0.155444E+01
   919   0.952124E+03   0.371712E+02   0.461012E-05  -0.292550E+01
   920   0.948185E+03   0.372089E+02   0.459738E-05  -0.430107E+01
   921   0.944501E+03   0.372409E+02   0.458485E-05  -0.568003E+01
   922   0.940844E+03   0.372666E+02   0.457253E-05  -0.706123E+01
   923   0.937361E+03   0.372860E+02   0.456041E-05  -0.844429E+01
   924   0.934046E+03   0.373001E+02   0.454849E-05  -0.982955E+01
   925   0.930971E+03   0.373076E+02   0.453676E-05  -0.112159E+02
   926   0.927908E+03   0.373100E+02   0.452523E-05  -0.126014E+02
   927   0.925077E+03   0.373059E+02   0.451389E-05  -0.139872E+02
   928   0.922400E+03   0.372963E+02   0.450273E-05  -0.153721E+02
   929   0.919799E+03   0.372806E+02   0.449175E-05  -0.167543E+02
   930   0.917417E+03   0.372581E+02   0.448095E-05  -0.181348E+02
   931   0.915104E+03   0.372312E+02   0.447032E-05  -0.195118E+02
   932   0.913002E+03   0.371971E+02   0.445986E-05  -0.208849E+02
   933   0.911036E+03   0.371573E+02   0.444957E-05  -0.222529E+02
   934   0.909200E+03   0.371128E+02   0.443944E-05  -0.236147E+02
   935   0.907491E+03   0.370615E+02   0.442947E-05  -0.249722E+02
   936   0.905979E+03   0.370042E+02   0.441965E-05  -0.263219E+02
   937   0.904512E+03   0.369418E+02   0.440999E-05  -0.276643E+02
   938   0.903235E+03   0.368737E+02   0.440047E-05  -0.289981E+02
   939   0.902143E+03   0.367985E+02   0.439110E-05  -0.303230E+02
   940   0.901085E+03   0.367187E+02   0.438187E-05  -0.316379E+02
   941   0.900205E+03   0.366328E+02   0.437278E-05  -0.329423E+02
   942   0.899425E+03   0.365411E+02   0.436382E-05  -0.342352E+02
   943   0.898889E+03   0.364435E+02   0.435499E-05  -0.355153E+02
   944   0.898446E+03   0.363403E+02   0.434628E-05  -0.367831E+02
   945   0.898092E+03   0.362308E+02   0.433770E-05  -0.380366E+02
   946   0.897896E+03   0.361168E+02   0.432923E-05  -0.392755E+02
   947   0.897782E+03   0.359967E+02   0.432088E-05  -0.404978E+02
   948   0.897670E+03   0.358722E+02   0.431265E-05  -0.417040E+02
   949   0.897854E+03   0.357406E+02   0.430451E-05  -0.428921E+02
   950   0.898107E+03   0.356041E+02   0.429649E-05  -0.440626E+02
   951   0.898501E+03   0.354629E+02   0.428856E-05  -0.452135E+02
   952   0.899031E+03   0.353164E+02   0.428073E-05  -0.463446E+02
   953   0.899620E+03   0.351633E+02   0.427299E-05  -0.474570E+02
   954   0.900340E+03   0.350059E+02   0.426533E-05  -0.485495E+02
   955   0.901112E+03   0.348430E+02   0.425775E-05  -0.496227E+02
   956   0.902009E+03   0.346754E+02   0.425025E-05  -0.506769E+02
   957   0.903100E+03   0.345018E+02   0.424281E-05  -0.517104E+02
   958   0.904161E+03   0.343231E+02   0.423544E-05  -0.527251E+02
   959   0.905485E+03   0.341410E+02   0.422813E-05  -0.537199E+02
   960   0.906846E+03   0.339534E+02   0.422087E-05  -0.546930E+02
   961   0.908241E+03   0.337611E+02   0.421366E-05  -0.556470E+02
   962   0.909815E+03   0.335644E+02   0.420649E-05  -0.565802E+02
   963   0.911491E+03   0.333634E+02   0.419937E-05  -0.574930E+02
   964   0.913266E+03   0.331575E+02   0.419227E-05  -0.583843E+02
   965   0.915062E+03   0.329477E+02   0.418520E-05  -0.592553E+02
   966   0.917024E+03   0.327340E+02   0.417816E-05  -0.601049E+02
   967   0.919002E+03   0.325166E+02   0.417113E-05  -0.609336E+02
   968   0.921066E+03   0.322935E+02   0.416411E-05  -0.617410E+02
   969   0.923287E+03   0.320671E+02   0.415710E-05  -0.625261E+02
   970   0.925587E+03   0.318374E+02   0.415010E-05  -0.632907E+02
   971   0.927890E+03   0.316040E+02   0.414309E-05  -0.640332E+02
   972   0.930267E+03   0.313663E+02   0.413607E-05  -0.647532E+02
   973   0.932714E+03   0.311250E+02   0.412904E-05  -0.654517E+02
   974   0.935302E+03   0.308813E+02   0.412199E-05  -0.661286E+02
   975   0.937954E+03   0.306343E+02   0.411491E-05  -0.667821E+02
   976   0.940667E+03   0.303830E+02   0.410781E-05  -0.674132E+02
   977   0.943437E+03   0.301295E+02   0.410067E-05  -0.680209E+02
   978   0.946188E+03   0.298733E+02   0.409349E-05  -0.686059E+02
   979   0.949138E+03   0.296147E+02   0.408627E-05  -0.691671E+02
   980   0.952062E+03   0.293530E+02   0.407899E-05  -0.697052E+02
   981   0.955032E+03   0.290875E+02   0.407167E-05  -0.702198E+02
   982   0.958043E+03   0.288216E+02   0.406428E-05  -0.707104E+02
   983   0.961167E+03   0.285530E+02   0.405682E-05  -0.711772E+02
   984   0.964252E+03   0.282805E+02   0.404930E-05  -0.716200E+02
   985   0.967444E+03   0.280079E+02   0.404170E-05  -0.720387E+02
   986   0.970591E+03   0.277331E+02   0.403402E-05  -0.724328E+02
   987   0.973764E+03   0.274564E+02   0.402625E-05  -0.728026E+02
   988   0.977034E+03   0.271793E+02   0.401839E-05  -0.731476E+02
   989   0.980323E+03   0.268999E+02   0.401044E-05  -0.734667E+02
   990   0.983630E+03   0.266226E+02   0.400238E-05  -0.737618E+02
   991   0.986949E+03   0.263410E+02   0.399422E-05  -0.740313E+02
   992   0.990279E+03   0.260590E+02   0.398594E-05  -0.742757E+02
   993   0.993541E+03   0.257759E+02   0.397755E-05  -0.744945E+02
   994   0.996882E+03   0.254934E+02   0.396904E-05  -0.746869E+02
   995   0.100030E+04   0.252102E+02   0.396040E-05  -0.748539E+02
   996   0.100364E+04   0.249250E+02   0.395162E-05  -0.749944E+02
   997   0.100697E+04   0.246423E+02   0.394271E-05  -0.751097E+02
   998   0.101029E+04   0.243587E+02   0.393365E-05  -0.751972E+02
   999   0.101361E+04   0.240757E+02   0.392445E-05  -0.752588E+02
  1000   0.101690E+04   0.237935E+02   0.391509E-05  -0.752942E+02
  1001   0.102018E+04   0.235115E+02   0.390558E-05  -0.753017E+02
  1002   0.102337E+04   0.232298E+02   0.389591E-05  -0.752826E+02
  1003   0.102662E+04   0.229499E+02   0.388610E-05  -0.752379E+02
  1004   0.102984E+04   0.226702E+02   0.387614E-05  -0.751667E+02
  1005   0.103313E+04   0.223916E+02   0.386605E-05  -0.750683E+02
  1006   0.103632E+04   0.221133E+02   0.385583E-05  -0.749451E+02
  1007   0.103943E+04   0.218361E+02   0.384548E-05  -0.747963E+02
  1008   0.104229E+04   0.215600E+02   0.383502E-05  -0.746219E+02
  1009   0.104537E+04   0.212851E+02   0.382445E-05  -0.744228E+02
  1010   0.104843E+04   0.210120E+02   0.381376E-05  -0.741988E+02
  1011   0.105140E+04   0.207409E+02   0.380298E-05  -0.739502E+02
  1012   0.105436E+04   0.204702E+02   0.379210E-05  -0.736791E+02
  1013   0.105730E+04   0.202022E+02   0.378114E-05  -0.733826E+02
  1014   0.106023E+04   0.199346E+02   0.377008E-05  -0.730638E+02
  1015   0.106300E+04   0.196698E+02   0.375895E-05  -0.727210E+02
  1016   0.106583E+04   0.194056E+02   0.374775E-05  -0.723560E+02
  1017   0.106865E+04   0.191441E+02   0.373649E-05  -0.719686E+02
  1018   0.107138E+04   0.188831E+02   0.372516E-05  -0.715590E+02
  1019   0.107403E+04   0.186258E+02   0.371377E-05  -0.711278E+02
  1020   0.107674E+04   0.183682E+02   0.370234E-05  -0.706752E+02
  1021   0.107937E+04   0.181136E+02   0.369086E-05  -0.702020E+02
  1022   0.108191E+04   0.178618E+02   0.367935E-05  -0.697080E+02
  1023   0.108444E+04   0.176114E+02   0.366780E-05  -0.691912E+02
  1024   0.108689E+04   0.173631E+02   0.365623E-05  -0.686561E+02
  1025   0.108926E+04   0.171186E+02   0.364464E-05  -0.680982E+02
  1026   0.109184E+04   0.168755E+02   0.363303E-05  -0.675227E+02
  1027   0.109411E+04   0.166368E+02   0.362142E-05  -0.669282E+02
  1028   0.109631E+04   0.164004E+02   0.360980E-05  -0.663140E+02
  1029   0.109850E+04   0.161663E+02   0.359818E-05  -0.656830E+02
  1030   0.110060E+04   0.159359E+02   0.358658E-05  -0.650339E+02
  1031   0.110248E+04   0.157085E+02   0.357498E-05  -0.643659E+02
  1032   0.110450E+04   0.154828E+02   0.356341E-05  -0.636851E+02
  1033   0.110636E+04   0.152616E+02   0.355186E-05  -0.629868E+02
  1034   0.110830E+04   0.150450E+02   0.354034E-05  -0.622720E+02
  1035   0.111008E+04   0.148308E+02   0.352887E-05  -0.615430E+02
  1036   0.111178E+04   0.146197E+02   0.351743E-05  -0.607996E+02
  1037   0.111340E+04   0.144132E+02   0.350604E-05  -0.600421E+02
  1038   0.111502E+04   0.142115E+02   0.349471E-05  -0.592710E+02
  1039   0.111657E+04   0.140129E+02   0.348344E-05  -0.584836E+02
  1040   0.111788E+04   0.138183E+02   0.347223E-05  -0.576857E+02
  1041   0.111927E+04   0.136292E+02   0.346109E-05  -0.568730E+02
  1042   0.112051E+04   0.134433E+02   0.345004E-05  -0.560507E+02
  1043   0.112167E+04   0.132621E+02   0.343906E-05  -0.552151E+02
  1044   0.112283E+04   0.130851E+02   0.342818E-05  -0.543707E+02
  1045   0.112377E+04   0.129150E+02   0.341739E-05  -0.535183E+02
  1046   0.112471E+04   0.127483E+02   0.340670E-05  -0.526511E+02
  1047   0.112557E+04   0.125864E+02   0.339611E-05  -0.517849E+02
  1048   0.112621E+04   0.124301E+02   0.338564E-05  -0.509056E+02
  1049   0.112685E+04   0.122795E+02   0.337529E-05  -0.500139E+02
  1050   0.112735E+04   0.121337E+02   0.336506E-05  -0.491180E+02
  1051   0.112777E+04   0.119936E+02   0.335496E-05  -0.482187E+02
  1052   0.112812E+04   0.118590E+02   0.334498E-05  -0.473089E+02
  1053   0.112826E+04   0.117298E+02   0.333514E-05  -0.463964E+02
  1054   0.112833E+04   0.116066E+02   0.332541E-05  -0.454815E+02
  1055   0.112827E+04   0.114893E+02   0.331581E-05  -0.445572E+02
  1056   0.112815E+04   0.113769E+02   0.330633E-05  -0.436311E+02
  1057   0.112798E+04   0.112700E+02   0.329697E-05  -0.426962E+02
  1058   0.112782E+04   0.111694E+02   0.328773E-05  -0.417603E+02
  1059   0.112748E+04   0.110733E+02   0.327860E-05  -0.408163E+02
  1060   0.112701E+04   0.109824E+02   0.326959E-05  -0.398719E+02
  1061   0.112643E+04   0.108980E+02   0.326069E-05  -0.389200E+02
  1062   0.112581E+04   0.108185E+02   0.325190E-05  -0.379685E+02
  1063   0.112492E+04   0.107444E+02   0.324323E-05  -0.370101E+02
  1064   0.112409E+04   0.106757E+02   0.323466E-05  -0.360602E+02
  1065   0.112314E+04   0.106115E+02   0.322619E-05  -0.351042E+02
  1066   0.112202E+04   0.105531E+02   0.321783E-05  -0.341423E+02
  1067   0.112096E+04   0.105004E+02   0.320958E-05  -0.331751E+02
  1068   0.111972E+04   0.104525E+02   0.320142E-05  -0.322101E+02
  1069   0.111839E+04   0.104108E+02   0.319336E-05  -0.312552E+02
  1070   0.111704E+04   0.103728E+02   0.318541E-05  -0.302959E+02
  1071   0.111547E+04   0.103414E+02   0.317755E-05  -0.293325E+02
  1072   0.111388E+04   0.103143E+02   0.316978E-05  -0.283653E+02
  1073   0.111229E+04   0.102928E+02   0.316211E-05  -0.274022E+02
  1074   0.111047E+04   0.102767E+02   0.315452E-05  -0.264433E+02
  1075   0.110866E+04   0.102644E+02   0.314703E-05  -0.254891E+02
  1076   0.110670E+04   0.102581E+02   0.313963E-05  -0.245325E+02
  1077   0.110474E+04   0.102569E+02   0.313231E-05  -0.235887E+02
  1078   0.110258E+04   0.102612E+02   0.312508E-05  -0.226282E+02
  1079   0.110035E+04   0.102696E+02   0.311793E-05  -0.216886E+02
  1080   0.109814E+04   0.102827E+02   0.311086E-05  -0.207554E+02
  1081   0.109572E+04   0.103024E+02   0.310387E-05  -0.198214E+02
  1082   0.109326E+04   0.103265E+02   0.309696E-05  -0.188944E+02
  1083   0.109074E+04   0.103548E+02   0.309013E-05  -0.179748E+02
  1084   0.108818E+04   0.103887E+02   0.308337E-05  -0.170629E+02
  1085   0.108550E+04   0.104273E+02   0.307669E-05  -0.161515E+02
  1086   0.108278E+04   0.104711E+02   0.307007E-05  -0.152634E+02
  1087   0.107995E+04   0.105201E+02   0.306353E-05  -0.143617E+02
  1088   0.107702E+04   0.105719E+02   0.305705E-05  -0.134839E+02
  1089   0.107405E+04   0.106300E+02   0.305064E-05  -0.126080E+02
  1090   0.107098E+04   0.106929E+02   0.304430E-05  -0.117567E+02
  1091   0.106789E+04   0.107596E+02   0.303802E-05  -0.109005E+02
  1092   0.106477E+04   0.108307E+02   0.303180E-05  -0.100622E+02
  1093   0.106149E+04   0.109077E+02   0.302564E-05  -0.923452E+01
  1094   0.105805E+04   0.109881E+02   0.301954E-05  -0.842534E+01
  1095   0.105474E+04   0.110748E+02   0.301350E-05  -0.763498E+01
  1096   0.105127E+04   0.111639E+02   0.300751E-05  -0.684889E+01
  1097   0.104773E+04   0.112583E+02   0.300158E-05  -0.607486E+01
  1098   0.104418E+04   0.113578E+02   0.299569E-05  -0.532064E+01
  1099   0.104055E+04   0.114615E+02   0.298986E-05  -0.458657E+01
  1100   0.103686E+04   0.115700E+02   0.298408E-05  -0.386556E+01
  1101   0.103310E+04   0.116818E+02   0.297834E-05  -0.316302E+01
  1102   0.102942E+04   0.117981E+02   0.297265E-05  -0.247644E+01
  1103   0.102552E+04   0.119188E+02   0.296700E-05  -0.180840E+01
  1104   0.102165E+04   0.120445E+02   0.296139E-05  -0.115703E+01
  1105   0.101764E+04   0.121735E+02   0.295582E-05  -0.524153E+00
  1106   0.101365E+04   0.123057E+02   0.295028E-05   0.921126E-01
  1107   0.100960E+04   0.124425E+02   0.294478E-05   0.690676E+00
  1108   0.100550E+04   0.125822E+02   0.293930E-05   0.127119E+01
  1109   0.100128E+04   0.127238E+02   0.293386E-05   0.183479E+01
  1110   0.997094E+03   0.128718E+02   0.292845E-05   0.238039E+01
  1111   0.992785E+03   0.130229E+02   0.292305E-05   0.290913E+01
  1112   0.988584E+03   0.131771E+02   0.291769E-05   0.341918E+01
  1113   0.984195E+03   0.133356E+02   0.291234E-05   0.391315E+01
  1114   0.979770E+03   0.134961E+02   0.290701E-05   0.438848E+01
  1115   0.975385E+03   0.136606E+02   0.290169E-05   0.484555E+01
  1116   0.970968E+03   0.138283E+02   0.289639E-05   0.528552E+01
  1117   0.966448E+03   0.139991E+02   0.289110E-05   0.570728E+01
  1118   0.961902E+03   0.141734E+02   0.288582E-05   0.611272E+01
  1119   0.957405E+03   0.143497E+02   0.288054E-05   0.649927E+01
  1120   0.952813E+03   0.145292E+02   0.287527E-05   0.686805E+01
  1121   0.948201E+03   0.147112E+02   0.287000E-05   0.722022E+01
  1122   0.943572E+03   0.148954E+02   0.286473E-05   0.755320E+01
  1123   0.938854E+03   0.150832E+02   0.285946E-05   0.786812E+01
  1124   0.934198E+03   0.152722E+02   0.285419E-05   0.816537E+01
  1125   0.929459E+03   0.154638E+02   0.284891E-05   0.844537E+01
  1126   0.924712E+03   0.156577E+02   0.284362E-05   0.870626E+01
