    48   0.110169E+04   0.103792E+00   0.183150E-03   0.124792E+01   0.167158E-06   0.689965E-03  -0.805780E-06
    49   0.111434E+04   0.110882E+00   0.187750E-03   0.112310E+01   0.166656E-06   0.676281E-03  -0.828097E-06
    50   0.112729E+04   0.118187E+00   0.192267E-03   0.993823E+00   0.166126E-06   0.663072E-03  -0.887804E-06
    51   0.114032E+04   0.125666E+00   0.196692E-03   0.855698E+00   0.165570E-06   0.650354E-03  -0.984252E-06
    52   0.115365E+04   0.133406E+00   0.201020E-03   0.702935E+00   0.164988E-06   0.638096E-03  -0.110075E-05
    53   0.116691E+04   0.141560E+00   0.205247E-03   0.531238E+00   0.164383E-06   0.626258E-03  -0.121665E-05
    54   0.118002E+04   0.150124E+00   0.209369E-03   0.344277E+00   0.163756E-06   0.614798E-03  -0.131132E-05
    55   0.119321E+04   0.159081E+00   0.213381E-03   0.145840E+00   0.163108E-06   0.603675E-03  -0.136420E-05
    56   0.120669E+04   0.168292E+00   0.217280E-03  -0.661477E-01   0.162440E-06   0.592852E-03  -0.136179E-05
    57   0.122040E+04   0.177647E+00   0.221061E-03  -0.290905E+00   0.161754E-06   0.582296E-03  -0.131877E-05
    58   0.123435E+04   0.187155E+00   0.224721E-03  -0.528168E+00   0.161049E-06   0.571978E-03  -0.125681E-05
    59   0.124841E+04   0.196852E+00   0.228258E-03  -0.777696E+00   0.160327E-06   0.561870E-03  -0.119754E-05
    60   0.126259E+04   0.206791E+00   0.231666E-03  -0.103781E+01   0.159589E-06   0.551941E-03  -0.116257E-05
    61   0.127719E+04   0.217064E+00   0.234944E-03  -0.130692E+01   0.158836E-06   0.542174E-03  -0.116708E-05
    62   0.129162E+04   0.227654E+00   0.238088E-03  -0.158611E+01   0.158068E-06   0.532588E-03  -0.120073E-05
    63   0.130610E+04   0.238521E+00   0.241095E-03  -0.187677E+01   0.157287E-06   0.523212E-03  -0.124680E-05
    64   0.132093E+04   0.249673E+00   0.243963E-03  -0.218053E+01   0.156495E-06   0.514075E-03  -0.128863E-05
    65   0.133573E+04   0.261084E+00   0.246689E-03  -0.249839E+01   0.155693E-06   0.505209E-03  -0.130957E-05
    66   0.135080E+04   0.272685E+00   0.249270E-03  -0.282886E+01   0.154882E-06   0.496636E-03  -0.129815E-05
    67   0.136597E+04   0.284477E+00   0.251705E-03  -0.316948E+01   0.154063E-06   0.488357E-03  -0.126359E-05
    68   0.138154E+04   0.296501E+00   0.253993E-03  -0.351880E+01   0.153237E-06   0.480367E-03  -0.122024E-05
    69   0.139726E+04   0.308719E+00   0.256133E-03  -0.387535E+01   0.152404E-06   0.472661E-03  -0.118244E-05
    70   0.141327E+04   0.321171E+00   0.258125E-03  -0.424103E+01   0.151565E-06   0.465235E-03  -0.116452E-05
    71   0.142941E+04   0.333845E+00   0.259968E-03  -0.461837E+01   0.150720E-06   0.458077E-03  -0.117634E-05
    72   0.144571E+04   0.346713E+00   0.261661E-03  -0.500842E+01   0.149871E-06   0.451154E-03  -0.121004E-05
    73   0.146212E+04   0.359736E+00   0.263205E-03  -0.541135E+01   0.149016E-06   0.444426E-03  -0.125332E-05
    74   0.147869E+04   0.372898E+00   0.264600E-03  -0.582583E+01   0.148156E-06   0.437855E-03  -0.129390E-05
    75   0.149551E+04   0.386205E+00   0.265845E-03  -0.624996E+01   0.147291E-06   0.431402E-03  -0.131952E-05
    76   0.151254E+04   0.399655E+00   0.266941E-03  -0.668278E+01   0.146422E-06   0.425035E-03  -0.132090E-05
    77   0.152983E+04   0.413239E+00   0.267888E-03  -0.712425E+01   0.145549E-06   0.418750E-03  -0.130071E-05
    78   0.154745E+04   0.426984E+00   0.268688E-03  -0.757600E+01   0.144672E-06   0.412553E-03  -0.126457E-05
    79   0.156523E+04   0.440838E+00   0.269341E-03  -0.803451E+01   0.143792E-06   0.406448E-03  -0.121812E-05
    80   0.158328E+04   0.454805E+00   0.269850E-03  -0.850140E+01   0.142910E-06   0.400439E-03  -0.116698E-05
    81   0.160153E+04   0.468835E+00   0.270213E-03  -0.897738E+01   0.142027E-06   0.394530E-03  -0.111684E-05
    82   0.162005E+04   0.482947E+00   0.270433E-03  -0.946150E+01   0.141142E-06   0.388723E-03  -0.107364E-05
    83   0.163874E+04   0.497114E+00   0.270509E-03  -0.995332E+01   0.140256E-06   0.383019E-03  -0.104339E-05
    84   0.165769E+04   0.511331E+00   0.270444E-03  -0.104510E+02   0.139370E-06   0.377421E-03  -0.103211E-05
    85   0.167675E+04   0.525568E+00   0.270236E-03  -0.109554E+02   0.138484E-06   0.371930E-03  -0.104578E-05
    86   0.169598E+04   0.539836E+00   0.269887E-03  -0.114657E+02   0.137599E-06   0.366547E-03  -0.108790E-05
    87   0.171562E+04   0.554103E+00   0.269400E-03  -0.119810E+02   0.136714E-06   0.361273E-03  -0.115195E-05
    88   0.173522E+04   0.568383E+00   0.268777E-03  -0.125013E+02   0.135830E-06   0.356110E-03  -0.122893E-05
    89   0.175517E+04   0.582660E+00   0.268019E-03  -0.130282E+02   0.134948E-06   0.351058E-03  -0.130983E-05
    90   0.177532E+04   0.596896E+00   0.267130E-03  -0.135588E+02   0.134067E-06   0.346119E-03  -0.138566E-05
    91   0.179561E+04   0.611082E+00   0.266111E-03  -0.140939E+02   0.133188E-06   0.341292E-03  -0.144907E-05
    92   0.181618E+04   0.625204E+00   0.264967E-03  -0.146327E+02   0.132310E-06   0.336576E-03  -0.149933E-05
    93   0.183704E+04   0.639255E+00   0.263700E-03  -0.151754E+02   0.131435E-06   0.331969E-03  -0.153738E-05
    94   0.185796E+04   0.653198E+00   0.262314E-03  -0.157204E+02   0.130562E-06   0.327467E-03  -0.156413E-05
    95   0.187917E+04   0.667032E+00   0.260813E-03  -0.162687E+02   0.129691E-06   0.323068E-03  -0.158051E-05
    96   0.190036E+04   0.680744E+00   0.259200E-03  -0.168193E+02   0.128822E-06   0.318770E-03  -0.158744E-05
    97   0.192199E+04   0.694319E+00   0.257479E-03  -0.173718E+02   0.127956E-06   0.314569E-03  -0.158583E-05
    98   0.194383E+04   0.707750E+00   0.255652E-03  -0.179238E+02   0.127093E-06   0.310463E-03  -0.157661E-05
    99   0.196573E+04   0.721000E+00   0.253724E-03  -0.184785E+02   0.126233E-06   0.306450E-03  -0.156070E-05
   100   0.198791E+04   0.734070E+00   0.251698E-03  -0.190313E+02   0.125375E-06   0.302526E-03  -0.153901E-05
   101   0.201023E+04   0.747018E+00   0.249578E-03  -0.195854E+02   0.124520E-06   0.298690E-03  -0.151247E-05
   102   0.203305E+04   0.759697E+00   0.247367E-03  -0.201384E+02   0.123669E-06   0.294939E-03  -0.148198E-05
   103   0.205579E+04   0.772182E+00   0.245068E-03  -0.206913E+02   0.122821E-06   0.291269E-03  -0.144847E-05
   104   0.207873E+04   0.784473E+00   0.242685E-03  -0.212411E+02   0.121976E-06   0.287679E-03  -0.141285E-05
   105   0.210182E+04   0.796495E+00   0.240221E-03  -0.217892E+02   0.121135E-06   0.284166E-03  -0.137604E-05
   106   0.212511E+04   0.808324E+00   0.237680E-03  -0.223351E+02   0.120298E-06   0.280728E-03  -0.133894E-05
   107   0.214831E+04   0.819810E+00   0.235066E-03  -0.228773E+02   0.119464E-06   0.277361E-03  -0.130249E-05
   108   0.217186E+04   0.831030E+00   0.232382E-03  -0.234165E+02   0.118635E-06   0.274063E-03  -0.126758E-05
   109   0.219556E+04   0.841908E+00   0.229631E-03  -0.239514E+02   0.117810E-06   0.270832E-03  -0.123514E-05
   110   0.221931E+04   0.852445E+00   0.226817E-03  -0.244804E+02   0.116989E-06   0.267665E-03  -0.120607E-05
   111   0.224320E+04   0.862716E+00   0.223943E-03  -0.250052E+02   0.116172E-06   0.264560E-03  -0.118108E-05
   112   0.226722E+04   0.872648E+00   0.221014E-03  -0.255249E+02   0.115360E-06   0.261515E-03  -0.116006E-05
   113   0.229145E+04   0.882243E+00   0.218032E-03  -0.260382E+02   0.114552E-06   0.258528E-03  -0.114267E-05
   114   0.231575E+04   0.891427E+00   0.215003E-03  -0.265443E+02   0.113749E-06   0.255597E-03  -0.112858E-05
   115   0.234026E+04   0.900350E+00   0.211930E-03  -0.270434E+02   0.112950E-06   0.252722E-03  -0.111748E-05
   116   0.236477E+04   0.908793E+00   0.208816E-03  -0.275346E+02   0.112156E-06   0.249900E-03  -0.110903E-05
   117   0.238957E+04   0.916829E+00   0.205666E-03  -0.280172E+02   0.111367E-06   0.247130E-03  -0.110291E-05
   118   0.241451E+04   0.924609E+00   0.202483E-03  -0.284921E+02   0.110582E-06   0.244410E-03  -0.109879E-05
   119   0.243946E+04   0.931987E+00   0.199272E-03  -0.289571E+02   0.109801E-06   0.241739E-03  -0.109634E-05
   120   0.246455E+04   0.938815E+00   0.196036E-03  -0.294122E+02   0.109026E-06   0.239115E-03  -0.109525E-05
   121   0.248965E+04   0.945391E+00   0.192779E-03  -0.298573E+02   0.108255E-06   0.236536E-03  -0.109517E-05
   122   0.251482E+04   0.951421E+00   0.189505E-03  -0.302919E+02   0.107489E-06   0.234002E-03  -0.109580E-05
   123   0.254008E+04   0.956980E+00   0.186218E-03  -0.307160E+02   0.106727E-06   0.231509E-03  -0.109680E-05
   124   0.256542E+04   0.962143E+00   0.182921E-03  -0.311265E+02   0.105971E-06   0.229057E-03  -0.109785E-05
   125   0.259076E+04   0.966839E+00   0.179620E-03  -0.315258E+02   0.105219E-06   0.226644E-03  -0.109862E-05
   126   0.261620E+04   0.971142E+00   0.176317E-03  -0.319133E+02   0.104472E-06   0.224268E-03  -0.109878E-05
   127   0.264164E+04   0.974906E+00   0.173016E-03  -0.322880E+02   0.103730E-06   0.221928E-03  -0.109802E-05
   128   0.266710E+04   0.978281E+00   0.169721E-03  -0.326494E+02   0.102993E-06   0.219623E-03  -0.109601E-05
   129   0.269265E+04   0.981119E+00   0.166437E-03  -0.329968E+02   0.102261E-06   0.217350E-03  -0.109242E-05
   130   0.271822E+04   0.983423E+00   0.163166E-03  -0.333294E+02   0.101533E-06   0.215108E-03  -0.108693E-05
   131   0.274381E+04   0.985342E+00   0.159913E-03  -0.336488E+02   0.100811E-06   0.212896E-03  -0.107929E-05
   132   0.276950E+04   0.986732E+00   0.156680E-03  -0.339521E+02   0.100094E-06   0.210713E-03  -0.106959E-05
   133   0.279513E+04   0.987670E+00   0.153470E-03  -0.342416E+02   0.993822E-07   0.208559E-03  -0.105798E-05
   134   0.282077E+04   0.988159E+00   0.150283E-03  -0.345130E+02   0.986751E-07   0.206434E-03  -0.104463E-05
   135   0.284644E+04   0.988130E+00   0.147122E-03  -0.347693E+02   0.979729E-07   0.204337E-03  -0.102968E-05
   136   0.287198E+04   0.987584E+00   0.143990E-03  -0.350069E+02   0.972757E-07   0.202268E-03  -0.101331E-05
   137   0.289753E+04   0.986601E+00   0.140889E-03  -0.352282E+02   0.965835E-07   0.200227E-03  -0.995672E-06
   138   0.292303E+04   0.985109E+00   0.137819E-03  -0.354318E+02   0.958961E-07   0.198214E-03  -0.976921E-06
   139   0.294833E+04   0.983261E+00   0.134785E-03  -0.356169E+02   0.952137E-07   0.196227E-03  -0.957219E-06
   140   0.297371E+04   0.980837E+00   0.131787E-03  -0.357846E+02   0.945361E-07   0.194268E-03  -0.936726E-06
   141   0.299889E+04   0.977915E+00   0.128827E-03  -0.359325E+02   0.938634E-07   0.192336E-03  -0.915601E-06
   142   0.302409E+04   0.974572E+00   0.125909E-03  -0.360617E+02   0.931956E-07   0.190430E-03  -0.894002E-06
   143   0.304923E+04   0.970813E+00   0.123033E-03  -0.361722E+02   0.925326E-07   0.188550E-03  -0.872088E-06
   144   0.307416E+04   0.966567E+00   0.120203E-03  -0.362632E+02   0.918744E-07   0.186696E-03  -0.850019E-06
   145   0.309896E+04   0.961984E+00   0.117419E-03  -0.363343E+02   0.912211E-07   0.184868E-03  -0.827953E-06
   146   0.312386E+04   0.956848E+00   0.114685E-03  -0.363855E+02   0.905726E-07   0.183065E-03  -0.806050E-06
   147   0.314839E+04   0.951383E+00   0.112002E-03  -0.364154E+02   0.899288E-07   0.181288E-03  -0.784467E-06
   148   0.317279E+04   0.945444E+00   0.109373E-03  -0.364256E+02   0.892899E-07   0.179535E-03  -0.763364E-06
   149   0.319713E+04   0.939110E+00   0.106798E-03  -0.364147E+02   0.886556E-07   0.177807E-03  -0.742900E-06
   150   0.322119E+04   0.932458E+00   0.104282E-03  -0.363806E+02   0.880262E-07   0.176103E-03  -0.723233E-06
   151   0.324512E+04   0.925417E+00   0.101824E-03  -0.363263E+02   0.874015E-07   0.174423E-03  -0.704490E-06
   152   0.326876E+04   0.917917E+00   0.994267E-04  -0.362505E+02   0.867815E-07   0.172766E-03  -0.686669E-06
   153   0.329227E+04   0.910108E+00   0.970889E-04  -0.361510E+02   0.861662E-07   0.171133E-03  -0.669739E-06
   154   0.331557E+04   0.901993E+00   0.948110E-04  -0.360300E+02   0.855555E-07   0.169522E-03  -0.653664E-06
   155   0.333867E+04   0.893576E+00   0.925932E-04  -0.358870E+02   0.849495E-07   0.167933E-03  -0.638413E-06
   156   0.336140E+04   0.884859E+00   0.904355E-04  -0.357220E+02   0.843482E-07   0.166366E-03  -0.623953E-06
   157   0.338408E+04   0.875846E+00   0.883381E-04  -0.355335E+02   0.837514E-07   0.164819E-03  -0.610251E-06
   158   0.340648E+04   0.866613E+00   0.863010E-04  -0.353224E+02   0.831592E-07   0.163293E-03  -0.597272E-06
   159   0.342860E+04   0.857015E+00   0.843243E-04  -0.350888E+02   0.825717E-07   0.161787E-03  -0.584985E-06
   160   0.345050E+04   0.847203E+00   0.824082E-04  -0.348312E+02   0.819886E-07   0.160300E-03  -0.573357E-06
   161   0.347221E+04   0.837254E+00   0.805528E-04  -0.345512E+02   0.814101E-07   0.158833E-03  -0.562354E-06
   162   0.349363E+04   0.827024E+00   0.787581E-04  -0.342489E+02   0.808361E-07   0.157383E-03  -0.551944E-06
   163   0.351492E+04   0.816588E+00   0.770244E-04  -0.339228E+02   0.802665E-07   0.155952E-03  -0.542093E-06
   164   0.353578E+04   0.806025E+00   0.753516E-04  -0.335745E+02   0.797015E-07   0.154538E-03  -0.532769E-06
   165   0.355651E+04   0.795263E+00   0.737398E-04  -0.332019E+02   0.791408E-07   0.153141E-03  -0.523939E-06
   166   0.357696E+04   0.784453E+00   0.721893E-04  -0.328065E+02   0.785847E-07   0.151760E-03  -0.515570E-06
   167   0.359720E+04   0.773375E+00   0.707001E-04  -0.323892E+02   0.780329E-07   0.150395E-03  -0.507628E-06
   168   0.361701E+04   0.762405E+00   0.692722E-04  -0.319477E+02   0.774855E-07   0.149046E-03  -0.500081E-06
   169   0.363655E+04   0.751247E+00   0.679059E-04  -0.314821E+02   0.769424E-07   0.147711E-03  -0.492897E-06
   170   0.365581E+04   0.740127E+00   0.666011E-04  -0.309940E+02   0.764037E-07   0.146391E-03  -0.486042E-06
   171   0.367464E+04   0.729049E+00   0.653581E-04  -0.304813E+02   0.758694E-07   0.145085E-03  -0.479483E-06
   172   0.369311E+04   0.717941E+00   0.641769E-04  -0.299455E+02   0.753393E-07   0.143791E-03  -0.473187E-06
   173   0.371116E+04   0.706805E+00   0.630576E-04  -0.293866E+02   0.748136E-07   0.142511E-03  -0.467122E-06
   174   0.372893E+04   0.695943E+00   0.620003E-04  -0.288047E+02   0.742921E-07   0.141243E-03  -0.461255E-06
   175   0.374634E+04   0.685059E+00   0.610052E-04  -0.281993E+02   0.737748E-07   0.139987E-03  -0.455553E-06
   176   0.376326E+04   0.674380E+00   0.600720E-04  -0.275702E+02   0.732618E-07   0.138742E-03  -0.449985E-06
   177   0.377983E+04   0.663832E+00   0.591992E-04  -0.269193E+02   0.727530E-07   0.137509E-03  -0.444530E-06
