#    L    TT             EE             BB             TE          
  1420   0.600382E+03   0.138147E+02   0.493253E-01   0.382311E+01
  1421   0.597194E+03   0.139174E+02   0.492578E-01   0.398029E+01
  1422   0.594053E+03   0.140212E+02   0.491900E-01   0.412720E+01
  1423   0.590811E+03   0.141258E+02   0.491219E-01   0.426417E+01
  1424   0.587692E+03   0.142313E+02   0.490535E-01   0.439150E+01
  1425   0.584475E+03   0.143374E+02   0.489847E-01   0.450874E+01
  1426   0.581235E+03   0.144442E+02   0.489157E-01   0.461621E+01
  1427   0.578122E+03   0.145514E+02   0.488463E-01   0.471419E+01
  1428   0.574915E+03   0.146583E+02   0.487767E-01   0.480151E+01
  1429   0.571689E+03   0.147669E+02   0.487068E-01   0.488069E+01
  1430   0.568519E+03   0.148750E+02   0.486367E-01   0.494831E+01
  1431   0.565333E+03   0.149831E+02   0.485663E-01   0.500764E+01
  1432   0.562132E+03   0.150920E+02   0.484957E-01   0.505675E+01
  1433   0.559066E+03   0.152007E+02   0.484249E-01   0.509666E+01
  1434   0.555913E+03   0.153100E+02   0.483539E-01   0.512694E+01
  1435   0.552748E+03   0.154181E+02   0.482827E-01   0.514712E+01
  1436   0.549648E+03   0.155266E+02   0.482114E-01   0.515676E+01
  1437   0.546464E+03   0.156353E+02   0.481399E-01   0.515836E+01
  1438   0.543348E+03   0.157426E+02   0.480682E-01   0.514851E+01
  1439   0.540225E+03   0.158506E+02   0.479964E-01   0.513119E+01
  1440   0.537171E+03   0.159577E+02   0.479244E-01   0.510298E+01
  1441   0.534114E+03   0.160639E+02   0.478524E-01   0.506417E+01
  1442   0.531054E+03   0.161698E+02   0.477803E-01   0.501650E+01
  1443   0.527993E+03   0.162761E+02   0.477080E-01   0.496028E+01
  1444   0.525007E+03   0.163803E+02   0.476357E-01   0.489354E+01
  1445   0.521948E+03   0.164846E+02   0.475634E-01   0.481657E+01
  1446   0.519040E+03   0.165867E+02   0.474910E-01   0.473111E+01
  1447   0.515988E+03   0.166887E+02   0.474186E-01   0.463746E+01
  1448   0.513089E+03   0.167898E+02   0.473461E-01   0.453142E+01
  1449   0.510197E+03   0.168883E+02   0.472737E-01   0.441699E+01
  1450   0.507313E+03   0.169865E+02   0.472012E-01   0.429294E+01
  1451   0.504512E+03   0.170834E+02   0.471288E-01   0.415809E+01
  1452   0.501645E+03   0.171784E+02   0.470564E-01   0.401285E+01
  1453   0.498861E+03   0.172721E+02   0.469840E-01   0.385990E+01
  1454   0.496159E+03   0.173645E+02   0.469117E-01   0.369819E+01
  1455   0.493464E+03   0.174550E+02   0.468395E-01   0.352667E+01
  1456   0.490775E+03   0.175451E+02   0.467673E-01   0.334504E+01
  1457   0.488018E+03   0.176324E+02   0.466953E-01   0.315596E+01
  1458   0.485416E+03   0.177192E+02   0.466233E-01   0.295838E+01
  1459   0.482818E+03   0.178042E+02   0.465514E-01   0.275349E+01
  1460   0.480225E+03   0.178886E+02   0.464797E-01   0.253948E+01
  1461   0.477710E+03   0.179697E+02   0.464081E-01   0.231680E+01
  1462   0.475199E+03   0.180503E+02   0.463367E-01   0.208661E+01
  1463   0.472616E+03   0.181297E+02   0.462654E-01   0.184935E+01
  1464   0.470185E+03   0.182072E+02   0.461943E-01   0.160470E+01
  1465   0.467682E+03   0.182835E+02   0.461234E-01   0.135235E+01
  1466   0.465328E+03   0.183587E+02   0.460526E-01   0.109348E+01
  1467   0.462902E+03   0.184319E+02   0.459821E-01   0.827012E+00
  1468   0.460551E+03   0.185040E+02   0.459118E-01   0.554132E+00
  1469   0.458274E+03   0.185742E+02   0.458417E-01   0.274517E+00
  1470   0.455848E+03   0.186425E+02   0.457718E-01  -0.106640E-01
  1471   0.453644E+03   0.187104E+02   0.457022E-01  -0.303216E+00
  1472   0.451440E+03   0.187763E+02   0.456328E-01  -0.601231E+00
  1473   0.449233E+03   0.188404E+02   0.455637E-01  -0.905771E+00
  1474   0.446951E+03   0.189026E+02   0.454949E-01  -0.121493E+01
  1475   0.444814E+03   0.189630E+02   0.454263E-01  -0.152977E+01
  1476   0.442675E+03   0.190221E+02   0.453580E-01  -0.185061E+01
  1477   0.440606E+03   0.190794E+02   0.452900E-01  -0.217555E+01
  1478   0.438534E+03   0.191348E+02   0.452224E-01  -0.250566E+01
  1479   0.436532E+03   0.191891E+02   0.451550E-01  -0.284074E+01
  1480   0.434526E+03   0.192415E+02   0.450880E-01  -0.317992E+01
  1481   0.432522E+03   0.192912E+02   0.450213E-01  -0.352324E+01
  1482   0.430594E+03   0.193399E+02   0.449549E-01  -0.387050E+01
  1483   0.428675E+03   0.193866E+02   0.448889E-01  -0.422158E+01
  1484   0.426817E+03   0.194307E+02   0.448232E-01  -0.457614E+01
  1485   0.424968E+03   0.194729E+02   0.447579E-01  -0.493405E+01
  1486   0.423149E+03   0.195140E+02   0.446929E-01  -0.529484E+01
  1487   0.421359E+03   0.195517E+02   0.446284E-01  -0.565853E+01
  1488   0.419622E+03   0.195883E+02   0.445642E-01  -0.602471E+01
  1489   0.417891E+03   0.196230E+02   0.445004E-01  -0.639333E+01
  1490   0.416204E+03   0.196543E+02   0.444370E-01  -0.676396E+01
  1491   0.414553E+03   0.196837E+02   0.443739E-01  -0.713650E+01
  1492   0.412945E+03   0.197112E+02   0.443113E-01  -0.751057E+01
  1493   0.411364E+03   0.197353E+02   0.442491E-01  -0.788600E+01
  1494   0.409819E+03   0.197575E+02   0.441873E-01  -0.826250E+01
  1495   0.408315E+03   0.197778E+02   0.441260E-01  -0.863978E+01
  1496   0.406845E+03   0.197954E+02   0.440650E-01  -0.901751E+01
  1497   0.405410E+03   0.198097E+02   0.440045E-01  -0.939549E+01
  1498   0.404023E+03   0.198220E+02   0.439444E-01  -0.977346E+01
  1499   0.402668E+03   0.198309E+02   0.438848E-01  -0.101510E+02
  1500   0.401355E+03   0.198378E+02   0.438256E-01  -0.105279E+02
  1501   0.400081E+03   0.198414E+02   0.437668E-01  -0.109038E+02
  1502   0.398846E+03   0.198423E+02   0.437085E-01  -0.112790E+02
  1503   0.397655E+03   0.198408E+02   0.436507E-01  -0.116532E+02
  1504   0.396499E+03   0.198361E+02   0.435933E-01  -0.120262E+02
  1505   0.395378E+03   0.198292E+02   0.435363E-01  -0.123983E+02
  1506   0.394296E+03   0.198193E+02   0.434799E-01  -0.127692E+02
  1507   0.393253E+03   0.198073E+02   0.434238E-01  -0.131389E+02
  1508   0.392247E+03   0.197926E+02   0.433683E-01  -0.135077E+02
  1509   0.391269E+03   0.197745E+02   0.433132E-01  -0.138752E+02
  1510   0.390340E+03   0.197553E+02   0.432586E-01  -0.142417E+02
  1511   0.389428E+03   0.197329E+02   0.432045E-01  -0.146062E+02
  1512   0.388555E+03   0.197082E+02   0.431508E-01  -0.149708E+02
  1513   0.387712E+03   0.196812E+02   0.430976E-01  -0.153326E+02
  1514   0.386911E+03   0.196528E+02   0.430449E-01  -0.156934E+02
  1515   0.386160E+03   0.196215E+02   0.429926E-01  -0.160518E+02
  1516   0.385419E+03   0.195876E+02   0.429409E-01  -0.164099E+02
  1517   0.384716E+03   0.195517E+02   0.428896E-01  -0.167652E+02
  1518   0.384043E+03   0.195141E+02   0.428387E-01  -0.171177E+02
  1519   0.383399E+03   0.194733E+02   0.427884E-01  -0.174701E+02
  1520   0.382796E+03   0.194309E+02   0.427385E-01  -0.178194E+02
  1521   0.382211E+03   0.193870E+02   0.426891E-01  -0.181662E+02
  1522   0.381650E+03   0.193401E+02   0.426402E-01  -0.185111E+02
  1523   0.381127E+03   0.192912E+02   0.425917E-01  -0.188532E+02
  1524   0.380624E+03   0.192411E+02   0.425437E-01  -0.191931E+02
  1525   0.380149E+03   0.191891E+02   0.424962E-01  -0.195299E+02
  1526   0.379707E+03   0.191345E+02   0.424492E-01  -0.198636E+02
  1527   0.379289E+03   0.190775E+02   0.424026E-01  -0.201954E+02
  1528   0.378894E+03   0.190197E+02   0.423565E-01  -0.205230E+02
  1529   0.378528E+03   0.189595E+02   0.423108E-01  -0.208470E+02
  1530   0.378189E+03   0.188972E+02   0.422656E-01  -0.211679E+02
  1531   0.377869E+03   0.188335E+02   0.422208E-01  -0.214857E+02
  1532   0.377581E+03   0.187686E+02   0.421765E-01  -0.217988E+02
  1533   0.377309E+03   0.187011E+02   0.421327E-01  -0.221069E+02
  1534   0.377067E+03   0.186324E+02   0.420893E-01  -0.224129E+02
  1535   0.376844E+03   0.185620E+02   0.420463E-01  -0.227130E+02
  1536   0.376641E+03   0.184893E+02   0.420038E-01  -0.230092E+02
  1537   0.376471E+03   0.184157E+02   0.419617E-01  -0.233007E+02
  1538   0.376324E+03   0.183406E+02   0.419200E-01  -0.235865E+02
  1539   0.376162E+03   0.182627E+02   0.418787E-01  -0.238673E+02
  1540   0.376044E+03   0.181835E+02   0.418379E-01  -0.241421E+02
  1541   0.375946E+03   0.181038E+02   0.417975E-01  -0.244124E+02
  1542   0.375865E+03   0.180223E+02   0.417575E-01  -0.246756E+02
  1543   0.375794E+03   0.179382E+02   0.417179E-01  -0.249340E+02
  1544   0.375747E+03   0.178540E+02   0.416787E-01  -0.251851E+02
  1545   0.375720E+03   0.177674E+02   0.416399E-01  -0.254294E+02
  1546   0.375700E+03   0.176792E+02   0.416014E-01  -0.256677E+02
  1547   0.375698E+03   0.175904E+02   0.415634E-01  -0.258983E+02
  1548   0.375721E+03   0.175002E+02   0.415257E-01  -0.261216E+02
  1549   0.375752E+03   0.174080E+02   0.414884E-01  -0.263370E+02
  1550   0.375806E+03   0.173146E+02   0.414515E-01  -0.265448E+02
  1551   0.375859E+03   0.172202E+02   0.414149E-01  -0.267451E+02
  1552   0.375939E+03   0.171240E+02   0.413787E-01  -0.269365E+02
  1553   0.376023E+03   0.170276E+02   0.413428E-01  -0.271193E+02
  1554   0.376125E+03   0.169303E+02   0.413073E-01  -0.272952E+02
  1555   0.376230E+03   0.168308E+02   0.412721E-01  -0.274630E+02
  1556   0.376358E+03   0.167300E+02   0.412372E-01  -0.276236E+02
  1557   0.376494E+03   0.166285E+02   0.412026E-01  -0.277766E+02
  1558   0.376644E+03   0.165265E+02   0.411683E-01  -0.279214E+02
  1559   0.376815E+03   0.164219E+02   0.411344E-01  -0.280598E+02
  1560   0.376990E+03   0.163177E+02   0.411007E-01  -0.281913E+02
  1561   0.377155E+03   0.162118E+02   0.410673E-01  -0.283153E+02
  1562   0.377331E+03   0.161058E+02   0.410342E-01  -0.284329E+02
  1563   0.377523E+03   0.159982E+02   0.410013E-01  -0.285428E+02
  1564   0.377732E+03   0.158906E+02   0.409688E-01  -0.286459E+02
  1565   0.377955E+03   0.157808E+02   0.409364E-01  -0.287426E+02
  1566   0.378178E+03   0.156713E+02   0.409043E-01  -0.288315E+02
  1567   0.378399E+03   0.155590E+02   0.408725E-01  -0.289151E+02
  1568   0.378632E+03   0.154486E+02   0.408409E-01  -0.289915E+02
  1569   0.378884E+03   0.153364E+02   0.408094E-01  -0.290616E+02
  1570   0.379139E+03   0.152248E+02   0.407783E-01  -0.291249E+02
  1571   0.379404E+03   0.151137E+02   0.407473E-01  -0.291814E+02
  1572   0.379662E+03   0.149996E+02   0.407165E-01  -0.292322E+02
  1573   0.379928E+03   0.148863E+02   0.406858E-01  -0.292765E+02
  1574   0.380215E+03   0.147716E+02   0.406554E-01  -0.293146E+02
  1575   0.380493E+03   0.146578E+02   0.406251E-01  -0.293464E+02
  1576   0.380776E+03   0.145414E+02   0.405950E-01  -0.293720E+02
  1577   0.381062E+03   0.144261E+02   0.405651E-01  -0.293914E+02
  1578   0.381351E+03   0.143104E+02   0.405352E-01  -0.294046E+02
  1579   0.381650E+03   0.141939E+02   0.405055E-01  -0.294117E+02
  1580   0.381935E+03   0.140786E+02   0.404760E-01  -0.294126E+02
  1581   0.382219E+03   0.139627E+02   0.404465E-01  -0.294075E+02
  1582   0.382518E+03   0.138467E+02   0.404172E-01  -0.293963E+02
  1583   0.382800E+03   0.137294E+02   0.403879E-01  -0.293790E+02
  1584   0.383093E+03   0.136138E+02   0.403588E-01  -0.293558E+02
  1585   0.383368E+03   0.134984E+02   0.403297E-01  -0.293265E+02
  1586   0.383653E+03   0.133820E+02   0.403007E-01  -0.292911E+02
  1587   0.383932E+03   0.132668E+02   0.402717E-01  -0.292499E+02
  1588   0.384212E+03   0.131514E+02   0.402428E-01  -0.292027E+02
  1589   0.384477E+03   0.130366E+02   0.402140E-01  -0.291495E+02
  1590   0.384733E+03   0.129217E+02   0.401851E-01  -0.290903E+02
  1591   0.384994E+03   0.128077E+02   0.401564E-01  -0.290252E+02
  1592   0.385237E+03   0.126946E+02   0.401276E-01  -0.289539E+02
  1593   0.385476E+03   0.125816E+02   0.400988E-01  -0.288769E+02
  1594   0.385695E+03   0.124698E+02   0.400701E-01  -0.287938E+02
  1595   0.385915E+03   0.123590E+02   0.400413E-01  -0.287045E+02
  1596   0.386128E+03   0.122480E+02   0.400125E-01  -0.286093E+02
  1597   0.386318E+03   0.121383E+02   0.399837E-01  -0.285080E+02
  1598   0.386499E+03   0.120293E+02   0.399549E-01  -0.284006E+02
  1599   0.386663E+03   0.119217E+02   0.399260E-01  -0.282871E+02
  1600   0.386815E+03   0.118157E+02   0.398971E-01  -0.281677E+02
  1601   0.386948E+03   0.117106E+02   0.398681E-01  -0.280421E+02
  1602   0.387055E+03   0.116056E+02   0.398391E-01  -0.279105E+02
  1603   0.387164E+03   0.115023E+02   0.398099E-01  -0.277732E+02
  1604   0.387248E+03   0.113998E+02   0.397808E-01  -0.276306E+02
  1605   0.387321E+03   0.112990E+02   0.397515E-01  -0.274817E+02
  1606   0.387376E+03   0.111991E+02   0.397221E-01  -0.273281E+02
  1607   0.387414E+03   0.111008E+02   0.396927E-01  -0.271695E+02
  1608   0.387434E+03   0.110041E+02   0.396631E-01  -0.270045E+02
  1609   0.387453E+03   0.109068E+02   0.396334E-01  -0.268352E+02
  1610   0.387454E+03   0.108112E+02   0.396036E-01  -0.266610E+02
  1611   0.387432E+03   0.107171E+02   0.395736E-01  -0.264815E+02
  1612   0.387408E+03   0.106232E+02   0.395436E-01  -0.262977E+02
  1613   0.387354E+03   0.105309E+02   0.395134E-01  -0.261094E+02
  1614   0.387300E+03   0.104402E+02   0.394830E-01  -0.259167E+02
  1615   0.387230E+03   0.103504E+02   0.394525E-01  -0.257193E+02
  1616   0.387138E+03   0.102614E+02   0.394218E-01  -0.255174E+02
  1617   0.387039E+03   0.101741E+02   0.393909E-01  -0.253114E+02
  1618   0.386925E+03   0.100876E+02   0.393599E-01  -0.251017E+02
  1619   0.386783E+03   0.100020E+02   0.393287E-01  -0.248884E+02
  1620   0.386649E+03   0.991795E+01   0.392973E-01  -0.246713E+02
  1621   0.386494E+03   0.983405E+01   0.392657E-01  -0.244505E+02
  1622   0.386327E+03   0.975251E+01   0.392339E-01  -0.242265E+02
  1623   0.386138E+03   0.967183E+01   0.392019E-01  -0.239995E+02
  1624   0.385945E+03   0.959277E+01   0.391697E-01  -0.237684E+02
  1625   0.385739E+03   0.951382E+01   0.391372E-01  -0.235349E+02
  1626   0.385513E+03   0.943724E+01   0.391046E-01  -0.232987E+02
  1627   0.385269E+03   0.936077E+01   0.390717E-01  -0.230593E+02
  1628   0.385012E+03   0.928667E+01   0.390386E-01  -0.228177E+02
  1629   0.384744E+03   0.921344E+01   0.390052E-01  -0.225728E+02
  1630   0.384465E+03   0.914183E+01   0.389716E-01  -0.223264E+02
  1631   0.384153E+03   0.907110E+01   0.389378E-01  -0.220772E+02
  1632   0.383845E+03   0.900125E+01   0.389037E-01  -0.218265E+02
  1633   0.383519E+03   0.893377E+01   0.388693E-01  -0.215736E+02
  1634   0.383191E+03   0.886718E+01   0.388347E-01  -0.213190E+02
  1635   0.382830E+03   0.880296E+01   0.387998E-01  -0.210629E+02
  1636   0.382459E+03   0.873816E+01   0.387646E-01  -0.208049E+02
  1637   0.382072E+03   0.867649E+01   0.387292E-01  -0.205469E+02
  1638   0.381660E+03   0.861646E+01   0.386935E-01  -0.202868E+02
  1639   0.381246E+03   0.855735E+01   0.386575E-01  -0.200257E+02
  1640   0.380809E+03   0.849989E+01   0.386212E-01  -0.197647E+02
  1641   0.380348E+03   0.844410E+01   0.385846E-01  -0.195027E+02
  1642   0.379878E+03   0.838998E+01   0.385477E-01  -0.192391E+02
  1643   0.379385E+03   0.833901E+01   0.385105E-01  -0.189765E+02
  1644   0.378870E+03   0.828750E+01   0.384730E-01  -0.187152E+02
  1645   0.378339E+03   0.823843E+01   0.384353E-01  -0.184526E+02
  1646   0.377785E+03   0.819179E+01   0.383972E-01  -0.181904E+02
  1647   0.377223E+03   0.814685E+01   0.383588E-01  -0.179275E+02
  1648   0.376640E+03   0.810363E+01   0.383201E-01  -0.176671E+02
  1649   0.376034E+03   0.806287E+01   0.382810E-01  -0.174074E+02
  1650   0.375406E+03   0.802309E+01   0.382417E-01  -0.171479E+02
  1651   0.374757E+03   0.798652E+01   0.382020E-01  -0.168911E+02
  1652   0.374094E+03   0.795012E+01   0.381621E-01  -0.166341E+02
  1653   0.373404E+03   0.791679E+01   0.381218E-01  -0.163779E+02
  1654   0.372695E+03   0.788646E+01   0.380812E-01  -0.161254E+02
  1655   0.371976E+03   0.785757E+01   0.380402E-01  -0.158715E+02
  1656   0.371233E+03   0.783003E+01   0.379990E-01  -0.156202E+02
  1657   0.370459E+03   0.780452E+01   0.379574E-01  -0.153699E+02
  1658   0.369686E+03   0.778023E+01   0.379155E-01  -0.151215E+02
  1659   0.368891E+03   0.775781E+01   0.378733E-01  -0.148737E+02
  1660   0.368069E+03   0.773795E+01   0.378307E-01  -0.146272E+02
  1661   0.367243E+03   0.771908E+01   0.377878E-01  -0.143830E+02
  1662   0.366391E+03   0.770262E+01   0.377447E-01  -0.141404E+02
  1663   0.365530E+03   0.768775E+01   0.377011E-01  -0.138979E+02
  1664   0.364645E+03   0.767365E+01   0.376573E-01  -0.136572E+02
  1665   0.363752E+03   0.766174E+01   0.376131E-01  -0.134184E+02
  1666   0.362846E+03   0.765121E+01   0.375687E-01  -0.131822E+02
  1667   0.361918E+03   0.764273E+01   0.375239E-01  -0.129460E+02
  1668   0.360986E+03   0.763547E+01   0.374788E-01  -0.127126E+02
  1669   0.360035E+03   0.763013E+01   0.374334E-01  -0.124800E+02
  1670   0.359067E+03   0.762587E+01   0.373876E-01  -0.122491E+02
  1671   0.358096E+03   0.762264E+01   0.373416E-01  -0.120214E+02
  1672   0.357110E+03   0.762111E+01   0.372952E-01  -0.117948E+02
  1673   0.356102E+03   0.762045E+01   0.372486E-01  -0.115701E+02
  1674   0.355095E+03   0.762284E+01   0.372016E-01  -0.113475E+02
  1675   0.354060E+03   0.762523E+01   0.371544E-01  -0.111270E+02
  1676   0.353028E+03   0.762829E+01   0.371068E-01  -0.109088E+02
  1677   0.351985E+03   0.763420E+01   0.370590E-01  -0.106930E+02
  1678   0.350917E+03   0.763989E+01   0.370108E-01  -0.104796E+02
  1679   0.349848E+03   0.764829E+01   0.369624E-01  -0.102688E+02
  1680   0.348770E+03   0.765709E+01   0.369137E-01  -0.100600E+02
  1681   0.347686E+03   0.766622E+01   0.368647E-01  -0.985395E+01
  1682   0.346580E+03   0.767786E+01   0.368154E-01  -0.965231E+01
  1683   0.345476E+03   0.769117E+01   0.367659E-01  -0.945221E+01
  1684   0.344361E+03   0.770463E+01   0.367161E-01  -0.925599E+01
  1685   0.343242E+03   0.771963E+01   0.366660E-01  -0.906302E+01
  1686   0.342113E+03   0.773613E+01   0.366157E-01  -0.887191E+01
  1687   0.340968E+03   0.775255E+01   0.365651E-01  -0.868503E+01
  1688   0.339830E+03   0.777108E+01   0.365142E-01  -0.850247E+01
  1689   0.338670E+03   0.779089E+01   0.364631E-01  -0.832214E+01
  1690   0.337504E+03   0.781118E+01   0.364117E-01  -0.814637E+01
  1691   0.336339E+03   0.783338E+01   0.363601E-01  -0.797527E+01
  1692   0.335171E+03   0.785518E+01   0.363083E-01  -0.780750E+01
  1693   0.333992E+03   0.787875E+01   0.362562E-01  -0.764389E+01
  1694   0.332803E+03   0.790403E+01   0.362040E-01  -0.748607E+01
  1695   0.331619E+03   0.792871E+01   0.361514E-01  -0.733118E+01
  1696   0.330428E+03   0.795572E+01   0.360987E-01  -0.718231E+01
  1697   0.329222E+03   0.798275E+01   0.360457E-01  -0.703810E+01
  1698   0.328025E+03   0.801123E+01   0.359926E-01  -0.689942E+01
  1699   0.326823E+03   0.804035E+01   0.359392E-01  -0.676491E+01
  1700   0.325616E+03   0.806931E+01   0.358856E-01  -0.663692E+01
  1701   0.324399E+03   0.810100E+01   0.358319E-01  -0.651403E+01
  1702   0.323193E+03   0.813240E+01   0.357779E-01  -0.639687E+01
  1703   0.321978E+03   0.816567E+01   0.357237E-01  -0.628601E+01
  1704   0.320762E+03   0.819850E+01   0.356694E-01  -0.617978E+01
  1705   0.319544E+03   0.823307E+01   0.356149E-01  -0.607875E+01
  1706   0.318319E+03   0.826633E+01   0.355602E-01  -0.598275E+01
  1707   0.317102E+03   0.830120E+01   0.355054E-01  -0.589310E+01
  1708   0.315879E+03   0.833760E+01   0.354503E-01  -0.580739E+01
  1709   0.314657E+03   0.837473E+01   0.353952E-01  -0.572694E+01
  1710   0.313430E+03   0.841326E+01   0.353399E-01  -0.565084E+01
  1711   0.312199E+03   0.845238E+01   0.352844E-01  -0.557892E+01
  1712   0.310979E+03   0.849056E+01   0.352288E-01  -0.551250E+01
  1713   0.309748E+03   0.852994E+01   0.351730E-01  -0.545066E+01
  1714   0.308515E+03   0.857046E+01   0.351172E-01  -0.539252E+01
  1715   0.307280E+03   0.861058E+01   0.350612E-01  -0.534012E+01
  1716   0.306058E+03   0.865170E+01   0.350051E-01  -0.529107E+01
  1717   0.304829E+03   0.869304E+01   0.349488E-01  -0.524671E+01
  1718   0.303592E+03   0.873525E+01   0.348925E-01  -0.520686E+01
  1719   0.302363E+03   0.877754E+01   0.348361E-01  -0.517062E+01
  1720   0.301143E+03   0.882058E+01   0.347795E-01  -0.513933E+01
  1721   0.299918E+03   0.886431E+01   0.347229E-01  -0.511133E+01
  1722   0.298702E+03   0.890718E+01   0.346662E-01  -0.508796E+01
  1723   0.297483E+03   0.895060E+01   0.346095E-01  -0.506832E+01
  1724   0.296260E+03   0.899526E+01   0.345526E-01  -0.505298E+01
  1725   0.295041E+03   0.903887E+01   0.344957E-01  -0.504107E+01
  1726   0.293828E+03   0.908358E+01   0.344387E-01  -0.503390E+01
  1727   0.292620E+03   0.912785E+01   0.343817E-01  -0.502984E+01
  1728   0.291411E+03   0.917383E+01   0.343247E-01  -0.503022E+01
  1729   0.290217E+03   0.921925E+01   0.342676E-01  -0.503416E+01
  1730   0.289009E+03   0.926402E+01   0.342105E-01  -0.504075E+01
  1731   0.287816E+03   0.930884E+01   0.341533E-01  -0.505282E+01
  1732   0.286625E+03   0.935363E+01   0.340961E-01  -0.506724E+01
  1733   0.285444E+03   0.939907E+01   0.340390E-01  -0.508611E+01
  1734   0.284265E+03   0.944362E+01   0.339818E-01  -0.510853E+01
  1735   0.283091E+03   0.948868E+01   0.339246E-01  -0.513361E+01
  1736   0.281928E+03   0.953272E+01   0.338674E-01  -0.516419E+01
  1737   0.280769E+03   0.957790E+01   0.338103E-01  -0.519713E+01
  1738   0.279617E+03   0.962192E+01   0.337531E-01  -0.523379E+01
  1739   0.278485E+03   0.966620E+01   0.336960E-01  -0.527477E+01
  1740   0.277345E+03   0.970993E+01   0.336390E-01  -0.531919E+01
  1741   0.276236E+03   0.975305E+01   0.335820E-01  -0.536615E+01
  1742   0.275119E+03   0.979624E+01   0.335250E-01  -0.541850E+01
  1743   0.274019E+03   0.983869E+01   0.334681E-01  -0.547311E+01
  1744   0.272929E+03   0.988107E+01   0.334112E-01  -0.553209E+01
  1745   0.271848E+03   0.992183E+01   0.333544E-01  -0.559455E+01
  1746   0.270779E+03   0.996314E+01   0.332977E-01  -0.566035E+01
  1747   0.269729E+03   0.100042E+02   0.332411E-01  -0.573010E+01
  1748   0.268683E+03   0.100449E+02   0.331846E-01  -0.580367E+01
  1749   0.267650E+03   0.100837E+02   0.331281E-01  -0.587943E+01
  1750   0.266631E+03   0.101221E+02   0.330718E-01  -0.596023E+01
  1751   0.265627E+03   0.101592E+02   0.330155E-01  -0.604516E+01
  1752   0.264643E+03   0.101951E+02   0.329594E-01  -0.613180E+01
  1753   0.263674E+03   0.102296E+02   0.329034E-01  -0.622360E+01
  1754   0.262718E+03   0.102644E+02   0.328475E-01  -0.631813E+01
  1755   0.261776E+03   0.102992E+02   0.327917E-01  -0.641588E+01
  1756   0.260854E+03   0.103322E+02   0.327361E-01  -0.651663E+01
  1757   0.259937E+03   0.103645E+02   0.326806E-01  -0.662089E+01
  1758   0.259026E+03   0.103960E+02   0.326252E-01  -0.672843E+01
  1759   0.258142E+03   0.104268E+02   0.325700E-01  -0.683902E+01
  1760   0.257263E+03   0.104570E+02   0.325150E-01  -0.695169E+01
  1761   0.256396E+03   0.104864E+02   0.324601E-01  -0.706770E+01
  1762   0.255541E+03   0.105150E+02   0.324054E-01  -0.718607E+01
  1763   0.254704E+03   0.105431E+02   0.323508E-01  -0.730659E+01
  1764   0.253887E+03   0.105705E+02   0.322964E-01  -0.743050E+01
  1765   0.253066E+03   0.105971E+02   0.322422E-01  -0.755610E+01
  1766   0.252263E+03   0.106229E+02   0.321882E-01  -0.768465E+01
  1767   0.251471E+03   0.106479E+02   0.321343E-01  -0.781444E+01
  1768   0.250690E+03   0.106723E+02   0.320807E-01  -0.794673E+01
  1769   0.249926E+03   0.106959E+02   0.320272E-01  -0.808203E+01
  1770   0.249166E+03   0.107187E+02   0.319739E-01  -0.821789E+01
  1771   0.248422E+03   0.107408E+02   0.319208E-01  -0.835632E+01
  1772   0.247696E+03   0.107621E+02   0.318679E-01  -0.849710E+01
  1773   0.246965E+03   0.107826E+02   0.318153E-01  -0.863777E+01
  1774   0.246258E+03   0.108024E+02   0.317628E-01  -0.878183E+01
  1775   0.245561E+03   0.108213E+02   0.317105E-01  -0.892681E+01
  1776   0.244880E+03   0.108395E+02   0.316585E-01  -0.907251E+01
  1777   0.244193E+03   0.108569E+02   0.316067E-01  -0.922093E+01
  1778   0.243530E+03   0.108734E+02   0.315550E-01  -0.936961E+01
  1779   0.242875E+03   0.108892E+02   0.315036E-01  -0.951983E+01
  1780   0.242236E+03   0.109041E+02   0.314525E-01  -0.967061E+01
  1781   0.241614E+03   0.109180E+02   0.314015E-01  -0.982248E+01
  1782   0.240984E+03   0.109312E+02   0.313508E-01  -0.997521E+01
  1783   0.240377E+03   0.109434E+02   0.313003E-01  -0.101286E+02
  1784   0.239793E+03   0.109547E+02   0.312501E-01  -0.102817E+02
  1785   0.239210E+03   0.109651E+02   0.312001E-01  -0.104364E+02
  1786   0.238641E+03   0.109745E+02   0.311503E-01  -0.105911E+02
  1787   0.238087E+03   0.109830E+02   0.311007E-01  -0.107456E+02
  1788   0.237548E+03   0.109905E+02   0.310514E-01  -0.109019E+02
  1789   0.237016E+03   0.109969E+02   0.310024E-01  -0.110567E+02
  1790   0.236491E+03   0.110023E+02   0.309536E-01  -0.112122E+02
  1791   0.235988E+03   0.110066E+02   0.309050E-01  -0.113680E+02
  1792   0.235499E+03   0.110098E+02   0.308567E-01  -0.115224E+02
  1793   0.235009E+03   0.110119E+02   0.308086E-01  -0.116768E+02
  1794   0.234549E+03   0.110128E+02   0.307608E-01  -0.118309E+02
  1795   0.234101E+03   0.110127E+02   0.307133E-01  -0.119844E+02
  1796   0.233638E+03   0.110113E+02   0.306659E-01  -0.121365E+02
  1797   0.233226E+03   0.110086E+02   0.306189E-01  -0.122883E+02
  1798   0.232812E+03   0.110046E+02   0.305721E-01  -0.124382E+02
