#    L    TT             EE             BB             TE          
  1104   0.105471E+04   0.138230E+02   0.623176E-01  -0.512403E+01
  1105   0.105090E+04   0.139389E+02   0.622792E-01  -0.456205E+01
  1106   0.104711E+04   0.140576E+02   0.622396E-01  -0.401537E+01
  1107   0.104327E+04   0.141803E+02   0.621990E-01  -0.348505E+01
  1108   0.103939E+04   0.143056E+02   0.621574E-01  -0.297137E+01
  1109   0.103539E+04   0.144324E+02   0.621148E-01  -0.247315E+01
  1110   0.103143E+04   0.145651E+02   0.620712E-01  -0.199145E+01
  1111   0.102735E+04   0.147005E+02   0.620266E-01  -0.152508E+01
  1112   0.102339E+04   0.148386E+02   0.619810E-01  -0.107584E+01
  1113   0.101924E+04   0.149807E+02   0.619344E-01  -0.641054E+00
  1114   0.101507E+04   0.151244E+02   0.618869E-01  -0.223265E+00
  1115   0.101093E+04   0.152717E+02   0.618384E-01   0.177962E+00
  1116   0.100678E+04   0.154218E+02   0.617890E-01   0.563799E+00
  1117   0.100252E+04   0.155746E+02   0.617387E-01   0.933194E+00
  1118   0.998243E+03   0.157305E+02   0.616876E-01   0.128806E+01
  1119   0.994020E+03   0.158881E+02   0.616355E-01   0.162585E+01
  1120   0.989705E+03   0.160487E+02   0.615825E-01   0.194775E+01
  1121   0.985374E+03   0.162113E+02   0.615288E-01   0.225490E+01
  1122   0.981031E+03   0.163758E+02   0.614741E-01   0.254478E+01
  1123   0.976602E+03   0.165435E+02   0.614187E-01   0.281854E+01
  1124   0.972239E+03   0.167122E+02   0.613624E-01   0.307661E+01
  1125   0.967796E+03   0.168831E+02   0.613054E-01   0.331939E+01
  1126   0.963349E+03   0.170560E+02   0.612476E-01   0.354510E+01
  1127   0.958900E+03   0.172302E+02   0.611891E-01   0.375487E+01
  1128   0.954451E+03   0.174069E+02   0.611298E-01   0.394766E+01
  1129   0.950006E+03   0.175852E+02   0.610697E-01   0.412534E+01
  1130   0.945416E+03   0.177643E+02   0.610090E-01   0.428611E+01
  1131   0.940983E+03   0.179448E+02   0.609476E-01   0.442963E+01
  1132   0.936484E+03   0.181265E+02   0.608855E-01   0.455781E+01
  1133   0.931923E+03   0.183101E+02   0.608228E-01   0.466881E+01
  1134   0.927451E+03   0.184938E+02   0.607594E-01   0.476379E+01
  1135   0.922920E+03   0.186784E+02   0.606955E-01   0.484241E+01
  1136   0.918407E+03   0.188643E+02   0.606309E-01   0.490285E+01
  1137   0.913915E+03   0.190500E+02   0.605657E-01   0.494847E+01
  1138   0.909446E+03   0.192376E+02   0.605000E-01   0.497596E+01
  1139   0.905003E+03   0.194239E+02   0.604337E-01   0.498796E+01
  1140   0.900512E+03   0.196118E+02   0.603670E-01   0.498188E+01
  1141   0.896051E+03   0.197982E+02   0.602997E-01   0.495961E+01
  1142   0.891622E+03   0.199858E+02   0.602319E-01   0.492005E+01
  1143   0.887227E+03   0.201724E+02   0.601637E-01   0.486286E+01
  1144   0.882719E+03   0.203585E+02   0.600950E-01   0.478843E+01
  1145   0.878399E+03   0.205455E+02   0.600259E-01   0.469713E+01
  1146   0.874046E+03   0.207310E+02   0.599563E-01   0.458863E+01
  1147   0.869735E+03   0.209163E+02   0.598864E-01   0.446256E+01
  1148   0.865395E+03   0.210999E+02   0.598162E-01   0.431931E+01
  1149   0.861178E+03   0.212830E+02   0.597456E-01   0.415777E+01
  1150   0.856936E+03   0.214649E+02   0.596746E-01   0.397907E+01
  1151   0.852819E+03   0.216452E+02   0.596034E-01   0.378290E+01
  1152   0.848606E+03   0.218242E+02   0.595318E-01   0.356913E+01
  1153   0.844592E+03   0.220024E+02   0.594601E-01   0.333769E+01
  1154   0.840553E+03   0.221791E+02   0.593880E-01   0.309076E+01
  1155   0.836564E+03   0.223544E+02   0.593158E-01   0.282675E+01
  1156   0.832549E+03   0.225275E+02   0.592433E-01   0.254560E+01
  1157   0.828582E+03   0.226991E+02   0.591707E-01   0.224947E+01
  1158   0.824737E+03   0.228700E+02   0.590979E-01   0.193678E+01
  1159   0.820938E+03   0.230387E+02   0.590250E-01   0.160895E+01
  1160   0.817037E+03   0.232067E+02   0.589520E-01   0.126440E+01
  1161   0.813330E+03   0.233725E+02   0.588789E-01   0.906032E+00
  1162   0.809593E+03   0.235368E+02   0.588057E-01   0.532270E+00
  1163   0.805900E+03   0.236996E+02   0.587325E-01   0.143772E+00
  1164   0.802324E+03   0.238610E+02   0.586592E-01  -0.258804E+00
  1165   0.798717E+03   0.240202E+02   0.585860E-01  -0.674803E+00
  1166   0.795078E+03   0.241778E+02   0.585127E-01  -0.110506E+01
  1167   0.791629E+03   0.243333E+02   0.584395E-01  -0.154892E+01
  1168   0.788146E+03   0.244873E+02   0.583664E-01  -0.200498E+01
  1169   0.784778E+03   0.246391E+02   0.582933E-01  -0.247558E+01
  1170   0.781449E+03   0.247886E+02   0.582204E-01  -0.295709E+01
  1171   0.778084E+03   0.249367E+02   0.581476E-01  -0.345184E+01
  1172   0.774832E+03   0.250825E+02   0.580749E-01  -0.395844E+01
  1173   0.771618E+03   0.252262E+02   0.580024E-01  -0.447623E+01
  1174   0.768441E+03   0.253668E+02   0.579300E-01  -0.500570E+01
  1175   0.765300E+03   0.255052E+02   0.578579E-01  -0.554613E+01
  1176   0.762120E+03   0.256414E+02   0.577860E-01  -0.609761E+01
  1177   0.759125E+03   0.257761E+02   0.577143E-01  -0.665907E+01
  1178   0.756089E+03   0.259070E+02   0.576430E-01  -0.723053E+01
  1179   0.753236E+03   0.260372E+02   0.575719E-01  -0.781158E+01
  1180   0.750342E+03   0.261644E+02   0.575011E-01  -0.840188E+01
  1181   0.747556E+03   0.262879E+02   0.574306E-01  -0.900109E+01
  1182   0.744727E+03   0.264091E+02   0.573604E-01  -0.960887E+01
  1183   0.742004E+03   0.265272E+02   0.572907E-01  -0.102247E+02
  1184   0.739312E+03   0.266417E+02   0.572213E-01  -0.108485E+02
  1185   0.736725E+03   0.267546E+02   0.571523E-01  -0.114795E+02
  1186   0.734168E+03   0.268637E+02   0.570837E-01  -0.121176E+02
  1187   0.731715E+03   0.269698E+02   0.570155E-01  -0.127623E+02
  1188   0.729291E+03   0.270722E+02   0.569477E-01  -0.134134E+02
  1189   0.726895E+03   0.271715E+02   0.568805E-01  -0.140701E+02
  1190   0.724601E+03   0.272670E+02   0.568137E-01  -0.147323E+02
  1191   0.722335E+03   0.273594E+02   0.567473E-01  -0.153993E+02
  1192   0.720169E+03   0.274481E+02   0.566815E-01  -0.160708E+02
  1193   0.718030E+03   0.275330E+02   0.566162E-01  -0.167463E+02
  1194   0.715991E+03   0.276140E+02   0.565515E-01  -0.174251E+02
  1195   0.714052E+03   0.276912E+02   0.564872E-01  -0.181071E+02
  1196   0.712063E+03   0.277653E+02   0.564235E-01  -0.187920E+02
  1197   0.710247E+03   0.278341E+02   0.563604E-01  -0.194788E+02
  1198   0.708455E+03   0.278991E+02   0.562979E-01  -0.201685E+02
  1199   0.706760E+03   0.279594E+02   0.562359E-01  -0.208580E+02
  1200   0.705089E+03   0.280159E+02   0.561746E-01  -0.215484E+02
  1201   0.703588E+03   0.280670E+02   0.561139E-01  -0.222399E+02
  1202   0.702033E+03   0.281152E+02   0.560537E-01  -0.229306E+02
  1203   0.700643E+03   0.281582E+02   0.559943E-01  -0.236219E+02
  1204   0.699269E+03   0.281971E+02   0.559354E-01  -0.243128E+02
  1205   0.697981E+03   0.282303E+02   0.558772E-01  -0.250039E+02
  1206   0.696777E+03   0.282605E+02   0.558197E-01  -0.256941E+02
  1207   0.695729E+03   0.282860E+02   0.557628E-01  -0.263848E+02
  1208   0.694686E+03   0.283079E+02   0.557066E-01  -0.270735E+02
  1209   0.693645E+03   0.283249E+02   0.556511E-01  -0.277614E+02
  1210   0.692752E+03   0.283376E+02   0.555962E-01  -0.284492E+02
  1211   0.691857E+03   0.283472E+02   0.555421E-01  -0.291359E+02
  1212   0.691105E+03   0.283521E+02   0.554886E-01  -0.298205E+02
  1213   0.690345E+03   0.283526E+02   0.554359E-01  -0.305028E+02
  1214   0.689723E+03   0.283502E+02   0.553839E-01  -0.311841E+02
  1215   0.689163E+03   0.283429E+02   0.553326E-01  -0.318634E+02
  1216   0.688662E+03   0.283323E+02   0.552820E-01  -0.325405E+02
  1217   0.688069E+03   0.283177E+02   0.552321E-01  -0.332145E+02
  1218   0.687679E+03   0.283001E+02   0.551830E-01  -0.338866E+02
  1219   0.687266E+03   0.282773E+02   0.551346E-01  -0.345544E+02
  1220   0.686977E+03   0.282510E+02   0.550870E-01  -0.352199E+02
  1221   0.686735E+03   0.282206E+02   0.550401E-01  -0.358815E+02
  1222   0.686537E+03   0.281876E+02   0.549939E-01  -0.365403E+02
  1223   0.686381E+03   0.281508E+02   0.549485E-01  -0.371933E+02
  1224   0.686265E+03   0.281087E+02   0.549038E-01  -0.378439E+02
  1225   0.686260E+03   0.280645E+02   0.548599E-01  -0.384896E+02
  1226   0.686290E+03   0.280161E+02   0.548167E-01  -0.391296E+02
  1227   0.686426E+03   0.279643E+02   0.547743E-01  -0.397650E+02
  1228   0.686519E+03   0.279093E+02   0.547327E-01  -0.403942E+02
  1229   0.686713E+03   0.278504E+02   0.546918E-01  -0.410185E+02
  1230   0.686783E+03   0.277878E+02   0.546517E-01  -0.416354E+02
  1231   0.687025E+03   0.277224E+02   0.546123E-01  -0.422462E+02
  1232   0.687287E+03   0.276528E+02   0.545737E-01  -0.428492E+02
  1233   0.687716E+03   0.275813E+02   0.545359E-01  -0.434464E+02
  1234   0.688086E+03   0.275052E+02   0.544988E-01  -0.440346E+02
  1235   0.688766E+03   0.274267E+02   0.544624E-01  -0.446151E+02
  1236   0.689309E+03   0.273437E+02   0.544268E-01  -0.451869E+02
  1237   0.689860E+03   0.272580E+02   0.543920E-01  -0.457505E+02
  1238   0.690492E+03   0.271695E+02   0.543579E-01  -0.463050E+02
  1239   0.691128E+03   0.270770E+02   0.543246E-01  -0.468501E+02
  1240   0.691765E+03   0.269820E+02   0.542920E-01  -0.473843E+02
  1241   0.692550E+03   0.268833E+02   0.542601E-01  -0.479086E+02
  1242   0.693257E+03   0.267830E+02   0.542290E-01  -0.484206E+02
  1243   0.694033E+03   0.266777E+02   0.541986E-01  -0.489235E+02
  1244   0.694876E+03   0.265712E+02   0.541690E-01  -0.494130E+02
  1245   0.695782E+03   0.264614E+02   0.541400E-01  -0.498906E+02
  1246   0.696677E+03   0.263477E+02   0.541118E-01  -0.503545E+02
  1247   0.697556E+03   0.262316E+02   0.540843E-01  -0.508058E+02
  1248   0.698493E+03   0.261126E+02   0.540575E-01  -0.512438E+02
  1249   0.699484E+03   0.259922E+02   0.540314E-01  -0.516673E+02
  1250   0.700529E+03   0.258676E+02   0.540060E-01  -0.520762E+02
  1251   0.701549E+03   0.257397E+02   0.539812E-01  -0.524702E+02
  1252   0.702692E+03   0.256109E+02   0.539572E-01  -0.528494E+02
  1253   0.703734E+03   0.254782E+02   0.539338E-01  -0.532137E+02
  1254   0.704821E+03   0.253426E+02   0.539110E-01  -0.535631E+02
  1255   0.705951E+03   0.252057E+02   0.538889E-01  -0.538982E+02
  1256   0.707198E+03   0.250653E+02   0.538675E-01  -0.542185E+02
  1257   0.708411E+03   0.249231E+02   0.538467E-01  -0.545245E+02
  1258   0.709588E+03   0.247778E+02   0.538265E-01  -0.548162E+02
  1259   0.710802E+03   0.246309E+02   0.538068E-01  -0.550936E+02
  1260   0.712051E+03   0.244811E+02   0.537878E-01  -0.553568E+02
  1261   0.713334E+03   0.243300E+02   0.537694E-01  -0.556060E+02
  1262   0.714649E+03   0.241770E+02   0.537516E-01  -0.558411E+02
  1263   0.715995E+03   0.240214E+02   0.537343E-01  -0.560624E+02
  1264   0.717295E+03   0.238642E+02   0.537175E-01  -0.562700E+02
  1265   0.718696E+03   0.237047E+02   0.537013E-01  -0.564638E+02
  1266   0.720049E+03   0.235439E+02   0.536856E-01  -0.566438E+02
  1267   0.721426E+03   0.233802E+02   0.536704E-01  -0.568103E+02
  1268   0.722832E+03   0.232169E+02   0.536557E-01  -0.569634E+02
  1269   0.724266E+03   0.230495E+02   0.536415E-01  -0.571025E+02
  1270   0.725689E+03   0.228813E+02   0.536278E-01  -0.572290E+02
  1271   0.727138E+03   0.227122E+02   0.536145E-01  -0.573417E+02
  1272   0.728579E+03   0.225418E+02   0.536016E-01  -0.574408E+02
  1273   0.730013E+03   0.223694E+02   0.535892E-01  -0.575269E+02
  1274   0.731466E+03   0.221950E+02   0.535771E-01  -0.575994E+02
  1275   0.732923E+03   0.220204E+02   0.535655E-01  -0.576581E+02
  1276   0.734374E+03   0.218449E+02   0.535542E-01  -0.577040E+02
  1277   0.735833E+03   0.216686E+02   0.535433E-01  -0.577360E+02
  1278   0.737291E+03   0.214909E+02   0.535327E-01  -0.577554E+02
  1279   0.738752E+03   0.213120E+02   0.535225E-01  -0.577608E+02
  1280   0.740217E+03   0.211334E+02   0.535126E-01  -0.577543E+02
  1281   0.741675E+03   0.209537E+02   0.535029E-01  -0.577331E+02
  1282   0.743133E+03   0.207732E+02   0.534936E-01  -0.576991E+02
  1283   0.744581E+03   0.205926E+02   0.534845E-01  -0.576520E+02
  1284   0.746026E+03   0.204113E+02   0.534757E-01  -0.575921E+02
  1285   0.747451E+03   0.202303E+02   0.534671E-01  -0.575183E+02
  1286   0.748868E+03   0.200481E+02   0.534587E-01  -0.574317E+02
  1287   0.750277E+03   0.198664E+02   0.534505E-01  -0.573311E+02
  1288   0.751675E+03   0.196846E+02   0.534426E-01  -0.572184E+02
  1289   0.753055E+03   0.195034E+02   0.534347E-01  -0.570910E+02
  1290   0.754413E+03   0.193216E+02   0.534271E-01  -0.569514E+02
  1291   0.755757E+03   0.191407E+02   0.534195E-01  -0.567985E+02
  1292   0.757076E+03   0.189586E+02   0.534121E-01  -0.566327E+02
  1293   0.758369E+03   0.187793E+02   0.534048E-01  -0.564544E+02
  1294   0.759650E+03   0.185998E+02   0.533976E-01  -0.562600E+02
  1295   0.760895E+03   0.184210E+02   0.533904E-01  -0.560545E+02
  1296   0.762108E+03   0.182437E+02   0.533833E-01  -0.558338E+02
  1297   0.763297E+03   0.180674E+02   0.533763E-01  -0.556011E+02
  1298   0.764451E+03   0.178922E+02   0.533693E-01  -0.553545E+02
  1299   0.765563E+03   0.177181E+02   0.533622E-01  -0.550951E+02
  1300   0.766652E+03   0.175447E+02   0.533552E-01  -0.548219E+02
  1301   0.767702E+03   0.173741E+02   0.533482E-01  -0.545351E+02
  1302   0.768707E+03   0.172042E+02   0.533411E-01  -0.542345E+02
  1303   0.769674E+03   0.170358E+02   0.533340E-01  -0.539223E+02
  1304   0.770604E+03   0.168695E+02   0.533268E-01  -0.535966E+02
  1305   0.771498E+03   0.167039E+02   0.533195E-01  -0.532595E+02
  1306   0.772341E+03   0.165412E+02   0.533121E-01  -0.529087E+02
  1307   0.773164E+03   0.163791E+02   0.533047E-01  -0.525454E+02
  1308   0.773946E+03   0.162185E+02   0.532970E-01  -0.521724E+02
  1309   0.774679E+03   0.160585E+02   0.532893E-01  -0.517858E+02
  1310   0.775387E+03   0.159014E+02   0.532814E-01  -0.513891E+02
  1311   0.776048E+03   0.157457E+02   0.532733E-01  -0.509806E+02
  1312   0.776699E+03   0.155921E+02   0.532650E-01  -0.505609E+02
  1313   0.777290E+03   0.154392E+02   0.532566E-01  -0.501313E+02
  1314   0.777850E+03   0.152884E+02   0.532479E-01  -0.496900E+02
  1315   0.778366E+03   0.151397E+02   0.532390E-01  -0.492391E+02
  1316   0.778852E+03   0.149916E+02   0.532298E-01  -0.487776E+02
  1317   0.779303E+03   0.148471E+02   0.532204E-01  -0.483069E+02
  1318   0.779704E+03   0.147026E+02   0.532107E-01  -0.478260E+02
  1319   0.780071E+03   0.145601E+02   0.532008E-01  -0.473369E+02
  1320   0.780396E+03   0.144197E+02   0.531905E-01  -0.468378E+02
  1321   0.780680E+03   0.142822E+02   0.531799E-01  -0.463310E+02
  1322   0.780931E+03   0.141445E+02   0.531690E-01  -0.458145E+02
  1323   0.781143E+03   0.140097E+02   0.531578E-01  -0.452898E+02
  1324   0.781316E+03   0.138770E+02   0.531462E-01  -0.447580E+02
  1325   0.781443E+03   0.137464E+02   0.531342E-01  -0.442176E+02
  1326   0.781540E+03   0.136179E+02   0.531219E-01  -0.436704E+02
  1327   0.781578E+03   0.134922E+02   0.531092E-01  -0.431164E+02
  1328   0.781594E+03   0.133686E+02   0.530960E-01  -0.425537E+02
  1329   0.781559E+03   0.132463E+02   0.530825E-01  -0.419859E+02
  1330   0.781481E+03   0.131262E+02   0.530685E-01  -0.414113E+02
  1331   0.781369E+03   0.130089E+02   0.530540E-01  -0.408305E+02
  1332   0.781200E+03   0.128936E+02   0.530392E-01  -0.402445E+02
  1333   0.780997E+03   0.127805E+02   0.530238E-01  -0.396519E+02
  1334   0.780746E+03   0.126709E+02   0.530080E-01  -0.390553E+02
  1335   0.780448E+03   0.125627E+02   0.529917E-01  -0.384538E+02
  1336   0.780110E+03   0.124581E+02   0.529749E-01  -0.378463E+02
  1337   0.779727E+03   0.123548E+02   0.529575E-01  -0.372357E+02
  1338   0.779290E+03   0.122551E+02   0.529397E-01  -0.366210E+02
  1339   0.778815E+03   0.121576E+02   0.529213E-01  -0.360034E+02
  1340   0.778288E+03   0.120636E+02   0.529024E-01  -0.353835E+02
  1341   0.777709E+03   0.119732E+02   0.528829E-01  -0.347596E+02
  1342   0.777079E+03   0.118849E+02   0.528629E-01  -0.341336E+02
  1343   0.776406E+03   0.117995E+02   0.528422E-01  -0.335053E+02
  1344   0.775683E+03   0.117169E+02   0.528210E-01  -0.328753E+02
  1345   0.774896E+03   0.116387E+02   0.527993E-01  -0.322433E+02
  1346   0.774067E+03   0.115626E+02   0.527769E-01  -0.316122E+02
  1347   0.773190E+03   0.114901E+02   0.527539E-01  -0.309793E+02
  1348   0.772249E+03   0.114213E+02   0.527303E-01  -0.303460E+02
  1349   0.771268E+03   0.113546E+02   0.527061E-01  -0.297128E+02
  1350   0.770218E+03   0.112930E+02   0.526812E-01  -0.290802E+02
  1351   0.769122E+03   0.112343E+02   0.526557E-01  -0.284486E+02
  1352   0.767958E+03   0.111792E+02   0.526296E-01  -0.278177E+02
  1353   0.766752E+03   0.111289E+02   0.526028E-01  -0.271881E+02
  1354   0.765484E+03   0.110811E+02   0.525754E-01  -0.265602E+02
  1355   0.764176E+03   0.110365E+02   0.525473E-01  -0.259333E+02
  1356   0.762818E+03   0.109965E+02   0.525185E-01  -0.253090E+02
  1357   0.761402E+03   0.109586E+02   0.524891E-01  -0.246846E+02
  1358   0.759925E+03   0.109243E+02   0.524590E-01  -0.240603E+02
  1359   0.758402E+03   0.108934E+02   0.524282E-01  -0.234398E+02
  1360   0.756814E+03   0.108672E+02   0.523967E-01  -0.228197E+02
  1361   0.755199E+03   0.108421E+02   0.523646E-01  -0.222022E+02
  1362   0.753516E+03   0.108207E+02   0.523318E-01  -0.215855E+02
  1363   0.751795E+03   0.108024E+02   0.522983E-01  -0.209733E+02
  1364   0.750001E+03   0.107876E+02   0.522640E-01  -0.203613E+02
  1365   0.748249E+03   0.107755E+02   0.522291E-01  -0.197512E+02
  1366   0.746376E+03   0.107660E+02   0.521936E-01  -0.191453E+02
  1367   0.744458E+03   0.107590E+02   0.521573E-01  -0.185417E+02
  1368   0.742573E+03   0.107566E+02   0.521203E-01  -0.179404E+02
  1369   0.740573E+03   0.107558E+02   0.520826E-01  -0.173417E+02
  1370   0.738535E+03   0.107586E+02   0.520442E-01  -0.167471E+02
  1371   0.736460E+03   0.107641E+02   0.520052E-01  -0.161554E+02
  1372   0.734351E+03   0.107723E+02   0.519654E-01  -0.155674E+02
  1373   0.732209E+03   0.107838E+02   0.519249E-01  -0.149834E+02
  1374   0.730036E+03   0.107978E+02   0.518838E-01  -0.144027E+02
  1375   0.727835E+03   0.108140E+02   0.518420E-01  -0.138270E+02
  1376   0.725606E+03   0.108332E+02   0.517994E-01  -0.132550E+02
  1377   0.723353E+03   0.108560E+02   0.517562E-01  -0.126883E+02
  1378   0.721077E+03   0.108793E+02   0.517123E-01  -0.121264E+02
  1379   0.718705E+03   0.109075E+02   0.516678E-01  -0.115694E+02
  1380   0.716314E+03   0.109359E+02   0.516225E-01  -0.110182E+02
  1381   0.713906E+03   0.109682E+02   0.515766E-01  -0.104715E+02
  1382   0.711334E+03   0.110028E+02   0.515300E-01  -0.993027E+01
  1383   0.708896E+03   0.110396E+02   0.514828E-01  -0.939611E+01
  1384   0.706299E+03   0.110791E+02   0.514349E-01  -0.886771E+01
  1385   0.703691E+03   0.111207E+02   0.513863E-01  -0.834599E+01
  1386   0.701076E+03   0.111648E+02   0.513371E-01  -0.783113E+01
  1387   0.698380E+03   0.112114E+02   0.512872E-01  -0.732330E+01
  1388   0.695828E+03   0.112597E+02   0.512367E-01  -0.682342E+01
  1389   0.693126E+03   0.113102E+02   0.511855E-01  -0.633016E+01
  1390   0.690349E+03   0.113636E+02   0.511337E-01  -0.584670E+01
  1391   0.687647E+03   0.114191E+02   0.510813E-01  -0.537096E+01
  1392   0.684874E+03   0.114765E+02   0.510283E-01  -0.490388E+01
  1393   0.682106E+03   0.115365E+02   0.509747E-01  -0.444563E+01
  1394   0.679271E+03   0.115983E+02   0.509204E-01  -0.399788E+01
  1395   0.676445E+03   0.116616E+02   0.508656E-01  -0.355858E+01
  1396   0.673629E+03   0.117280E+02   0.508102E-01  -0.313089E+01
  1397   0.670751E+03   0.117958E+02   0.507541E-01  -0.271276E+01
  1398   0.667813E+03   0.118649E+02   0.506975E-01  -0.230511E+01
  1399   0.664891E+03   0.119375E+02   0.506404E-01  -0.190888E+01
  1400   0.661987E+03   0.120111E+02   0.505826E-01  -0.152425E+01
  1401   0.659028E+03   0.120857E+02   0.505244E-01  -0.115133E+01
  1402   0.656090E+03   0.121635E+02   0.504655E-01  -0.790612E+00
  1403   0.653100E+03   0.122428E+02   0.504062E-01  -0.441016E+00
  1404   0.650060E+03   0.123242E+02   0.503463E-01  -0.102958E+00
  1405   0.647118E+03   0.124063E+02   0.502858E-01   0.223892E+00
  1406   0.644054E+03   0.124910E+02   0.502249E-01   0.538377E+00
  1407   0.640943E+03   0.125768E+02   0.501635E-01   0.842311E+00
  1408   0.638010E+03   0.126636E+02   0.501015E-01   0.113528E+01
  1409   0.634883E+03   0.127528E+02   0.500391E-01   0.141760E+01
  1410   0.631862E+03   0.128427E+02   0.499762E-01   0.168811E+01
  1411   0.628800E+03   0.129341E+02   0.499129E-01   0.194863E+01
  1412   0.625696E+03   0.130275E+02   0.498491E-01   0.219873E+01
  1413   0.622480E+03   0.131221E+02   0.497848E-01   0.243798E+01
  1414   0.619373E+03   0.132179E+02   0.497201E-01   0.266745E+01
  1415   0.616231E+03   0.133146E+02   0.496550E-01   0.288598E+01
  1416   0.613127E+03   0.134129E+02   0.495895E-01   0.309386E+01
  1417   0.609914E+03   0.135113E+02   0.495235E-01   0.329069E+01
  1418   0.606743E+03   0.136112E+02   0.494572E-01   0.347899E+01
  1419   0.603540E+03   0.137123E+02   0.493905E-01   0.365611E+01
  1420   0.600382E+03   0.138147E+02   0.493234E-01   0.382310E+01
  1421   0.597194E+03   0.139174E+02   0.492560E-01   0.398027E+01
  1422   0.594053E+03   0.140212E+02   0.491882E-01   0.412719E+01
  1423   0.590811E+03   0.141258E+02   0.491201E-01   0.426416E+01
  1424   0.587692E+03   0.142313E+02   0.490517E-01   0.439149E+01
  1425   0.584475E+03   0.143374E+02   0.489829E-01   0.450873E+01
  1426   0.581235E+03   0.144442E+02   0.489139E-01   0.461619E+01
  1427   0.578122E+03   0.145514E+02   0.488445E-01   0.471418E+01
  1428   0.574915E+03   0.146583E+02   0.487749E-01   0.480149E+01
  1429   0.571689E+03   0.147669E+02   0.487050E-01   0.488067E+01
  1430   0.568519E+03   0.148750E+02   0.486349E-01   0.494829E+01
  1431   0.565333E+03   0.149831E+02   0.485645E-01   0.500763E+01
  1432   0.562132E+03   0.150920E+02   0.484940E-01   0.505673E+01
  1433   0.559066E+03   0.152007E+02   0.484232E-01   0.509665E+01
  1434   0.555912E+03   0.153100E+02   0.483522E-01   0.512693E+01
  1435   0.552748E+03   0.154181E+02   0.482810E-01   0.514711E+01
  1436   0.549648E+03   0.155266E+02   0.482096E-01   0.515675E+01
  1437   0.546464E+03   0.156353E+02   0.481381E-01   0.515835E+01
  1438   0.543347E+03   0.157426E+02   0.480664E-01   0.514850E+01
  1439   0.540225E+03   0.158506E+02   0.479946E-01   0.513118E+01
  1440   0.537171E+03   0.159577E+02   0.479227E-01   0.510297E+01
  1441   0.534114E+03   0.160639E+02   0.478506E-01   0.506415E+01
  1442   0.531054E+03   0.161698E+02   0.477785E-01   0.501649E+01
  1443   0.527993E+03   0.162761E+02   0.477063E-01   0.496027E+01
  1444   0.525007E+03   0.163803E+02   0.476340E-01   0.489353E+01
  1445   0.521948E+03   0.164846E+02   0.475617E-01   0.481655E+01
  1446   0.519040E+03   0.165867E+02   0.474893E-01   0.473110E+01
  1447   0.515987E+03   0.166887E+02   0.474168E-01   0.463745E+01
  1448   0.513089E+03   0.167898E+02   0.473444E-01   0.453141E+01
  1449   0.510197E+03   0.168883E+02   0.472719E-01   0.441698E+01
  1450   0.507313E+03   0.169865E+02   0.471995E-01   0.429293E+01
  1451   0.504512E+03   0.170834E+02   0.471271E-01   0.415808E+01
  1452   0.501645E+03   0.171783E+02   0.470547E-01   0.401284E+01
  1453   0.498861E+03   0.172720E+02   0.469823E-01   0.385989E+01
  1454   0.496159E+03   0.173645E+02   0.469100E-01   0.369818E+01
  1455   0.493464E+03   0.174550E+02   0.468378E-01   0.352666E+01
  1456   0.490775E+03   0.175451E+02   0.467656E-01   0.334502E+01
  1457   0.488018E+03   0.176324E+02   0.466936E-01   0.315594E+01
  1458   0.485416E+03   0.177192E+02   0.466216E-01   0.295837E+01
  1459   0.482818E+03   0.178042E+02   0.465498E-01   0.275348E+01
  1460   0.480225E+03   0.178886E+02   0.464780E-01   0.253947E+01
  1461   0.477710E+03   0.179697E+02   0.464065E-01   0.231679E+01
  1462   0.475199E+03   0.180503E+02   0.463350E-01   0.208660E+01
  1463   0.472616E+03   0.181297E+02   0.462637E-01   0.184934E+01
  1464   0.470185E+03   0.182072E+02   0.461926E-01   0.160469E+01
  1465   0.467682E+03   0.182835E+02   0.461217E-01   0.135234E+01
  1466   0.465328E+03   0.183587E+02   0.460510E-01   0.109346E+01
  1467   0.462902E+03   0.184319E+02   0.459804E-01   0.827000E+00
  1468   0.460550E+03   0.185040E+02   0.459101E-01   0.554119E+00
  1469   0.458273E+03   0.185742E+02   0.458400E-01   0.274505E+00
  1470   0.455848E+03   0.186425E+02   0.457702E-01  -0.106767E-01
  1471   0.453644E+03   0.187104E+02   0.457005E-01  -0.303229E+00
  1472   0.451439E+03   0.187763E+02   0.456312E-01  -0.601244E+00
  1473   0.449233E+03   0.188404E+02   0.455621E-01  -0.905783E+00
  1474   0.446950E+03   0.189026E+02   0.454932E-01  -0.121494E+01
  1475   0.444814E+03   0.189630E+02   0.454247E-01  -0.152978E+01
  1476   0.442675E+03   0.190221E+02   0.453564E-01  -0.185062E+01
  1477   0.440606E+03   0.190794E+02   0.452884E-01  -0.217557E+01
  1478   0.438534E+03   0.191348E+02   0.452208E-01  -0.250568E+01
  1479   0.436532E+03   0.191891E+02   0.451534E-01  -0.284075E+01
  1480   0.434526E+03   0.192415E+02   0.450864E-01  -0.317994E+01
  1481   0.432521E+03   0.192912E+02   0.450197E-01  -0.352326E+01
  1482   0.430594E+03   0.193399E+02   0.449533E-01  -0.387051E+01
  1483   0.428675E+03   0.193866E+02   0.448873E-01  -0.422159E+01
  1484   0.426817E+03   0.194307E+02   0.448216E-01  -0.457615E+01
